,record_id,month,day,year,plot,species,sex,wgt
30593,30594,4,30,2000,18,PP,F,16.0
30594,30595,4,30,2000,18,PB,F,34.0
30595,30596,4,30,2000,18,PB,M,31.0
30596,30597,4,30,2000,18,PP,F,16.0
30597,30598,4,30,2000,18,PB,F,36.0
30598,30599,4,30,2000,17,OT,F,29.0
30599,30600,4,30,2000,17,PP,F,23.0
30600,30601,4,30,2000,17,OT,M,30.0
30601,30602,4,30,2000,17,DO,M,39.0
30602,30603,4,30,2000,17,DO,M,38.0
30603,30604,4,30,2000,17,DM,F,33.0
30604,30605,4,30,2000,17,DM,M,52.0
30605,30606,4,30,2000,17,DM,F,29.0
30606,30607,4,30,2000,2,PB,M,45.0
30607,30608,4,30,2000,2,PP,M,22.0
30608,30609,4,30,2000,2,PP,M,19.0
30609,30610,4,30,2000,2,PB,F,31.0
30610,30611,4,30,2000,2,PB,M,41.0
30611,30612,4,30,2000,2,DO,F,42.0
30612,30613,4,30,2000,12,OT,M,29.0
30613,30614,4,30,2000,12,DM,F,40.0
30614,30615,4,30,2000,12,DM,M,18.0
30615,30616,4,30,2000,12,PB,F,34.0
30616,30617,4,30,2000,12,PP,F,16.0
30617,30618,4,30,2000,12,PP,F,20.0
30618,30619,4,30,2000,12,OT,F,35.0
30619,30620,4,30,2000,12,PB,F,31.0
30620,30621,4,30,2000,12,DM,F,45.0
30621,30622,4,30,2000,12,DO,M,51.0
30622,30623,4,30,2000,12,PB,M,22.0
30623,30624,4,30,2000,12,,F,
30624,30625,4,30,2000,22,PB,F,30.0
30625,30626,4,30,2000,22,PB,F,31.0
30626,30627,4,30,2000,22,PB,F,38.0
30627,30628,4,30,2000,22,PB,F,39.0
30628,30629,4,30,2000,22,PB,M,36.0
30629,30630,4,30,2000,22,DM,M,56.0
30630,30631,4,30,2000,21,PB,M,21.0
30631,30632,4,30,2000,21,PB,F,21.0
30632,30633,4,30,2000,21,PB,F,19.0
30633,30634,4,30,2000,21,PB,F,39.0
30634,30635,4,30,2000,21,PB,M,38.0
30635,30636,4,30,2000,21,PB,F,23.0
30636,30637,4,30,2000,21,PB,M,17.0
30637,30638,4,30,2000,20,PP,F,20.0
30638,30639,4,30,2000,20,PP,M,18.0
30639,30640,4,30,2000,20,PB,M,34.0
30640,30641,4,30,2000,20,,F,
30641,30642,4,30,2000,23,RM,M,10.0
30642,30643,4,30,2000,23,RM,M,9.0
30643,30644,4,30,2000,24,PE,M,31.0
30644,30645,4,30,2000,24,PE,M,21.0
30645,30646,4,30,2000,24,PP,F,17.0
30646,30647,4,30,2000,17,DM,M,46.0
30647,30648,4,30,2000,17,DM,F,46.0
30648,30649,4,30,2000,17,DO,F,59.0
30649,30650,4,31,2000,6,PP,F,19.0
30650,30651,4,31,2000,6,PB,M,32.0
30651,30652,4,31,2000,6,PB,F,30.0
30652,30653,4,31,2000,6,PP,M,20.0
30653,30654,4,31,2000,6,PP,M,24.0
30654,30655,4,31,2000,6,OT,M,33.0
30655,30656,4,31,2000,6,PP,F,17.0
30656,30657,4,31,2000,6,PB,M,29.0
30657,30658,4,31,2000,6,PB,F,36.0
30658,30659,4,31,2000,9,OT,F,24.0
30659,30660,4,31,2000,9,PP,F,19.0
30660,30661,4,31,2000,9,PP,M,20.0
30661,30662,4,31,2000,9,DM,F,52.0
30662,30663,4,31,2000,9,PB,M,34.0
30663,30664,4,31,2000,9,PB,M,49.0
30664,30665,4,31,2000,9,DM,F,44.0
30665,30666,4,31,2000,9,DM,M,50.0
30666,30667,4,31,2000,9,DM,F,39.0
30667,30668,4,31,2000,9,PB,M,39.0
30668,30669,4,31,2000,9,PP,F,21.0
30669,30670,4,31,2000,15,OT,F,38.0
30670,30671,4,31,2000,15,PP,M,19.0
30671,30672,4,31,2000,15,PP,F,18.0
30672,30673,4,31,2000,15,PP,F,16.0
30673,30674,4,31,2000,15,PP,M,23.0
30674,30675,4,31,2000,4,PB,M,36.0
30675,30676,4,31,2000,4,DM,F,47.0
30676,30677,4,31,2000,4,PP,F,20.0
30677,30678,4,31,2000,4,PP,F,36.0
30678,30679,4,31,2000,4,SH,M,92.0
30679,30680,4,31,2000,11,PB,F,22.0
30680,30681,4,31,2000,11,DM,M,49.0
30681,30682,4,31,2000,11,OT,M,29.0
30682,30683,4,31,2000,11,DM,F,55.0
30683,30684,4,31,2000,11,PB,M,23.0
30684,30685,4,31,2000,11,PP,F,19.0
30685,30686,4,31,2000,11,PP,F,17.0
30686,30687,4,31,2000,11,PP,M,15.0
30687,30688,4,31,2000,8,DO,M,23.0
30688,30689,4,31,2000,8,DO,F,47.0
30689,30690,4,31,2000,8,PP,M,23.0
30690,30691,4,31,2000,8,PB,F,27.0
30691,30692,4,31,2000,8,PB,F,29.0
30692,30693,4,31,2000,8,DO,M,60.0
30693,30694,4,31,2000,8,PB,M,16.0
30694,30695,4,31,2000,8,PP,M,20.0
30695,30696,4,31,2000,8,DO,M,49.0
30696,30697,4,31,2000,8,DO,F,45.0
30697,30698,4,31,2000,8,PB,F,34.0
30698,30699,4,31,2000,8,PB,F,35.0
30699,30700,4,31,2000,8,DO,M,51.0
30700,30701,4,31,2000,13,PB,F,31.0
30701,30702,4,31,2000,13,PP,F,27.0
30702,30703,4,31,2000,13,PB,F,31.0
30703,30704,4,31,2000,13,PB,M,43.0
30704,30705,4,31,2000,13,PB,F,35.0
30705,30706,4,31,2000,13,OT,M,29.0
30706,30707,4,31,2000,13,PP,F,18.0
30707,30708,4,31,2000,13,PP,M,18.0
30708,30709,4,31,2000,13,OT,F,29.0
30709,30710,4,31,2000,14,OT,F,32.0
30710,30711,4,31,2000,14,DM,M,44.0
30711,30712,4,31,2000,14,DM,M,28.0
30712,30713,4,31,2000,14,DM,M,40.0
30713,30714,4,31,2000,14,DM,M,48.0
30714,30715,4,31,2000,14,PP,F,16.0
30715,30716,4,31,2000,3,PB,F,35.0
30716,30717,4,31,2000,3,PB,M,27.0
30717,30718,4,31,2000,3,PB,F,30.0
30718,30719,4,31,2000,3,PB,M,27.0
30719,30720,4,31,2000,5,,,
30720,30721,4,31,2000,7,,,
30721,30722,4,31,2000,10,,,
30722,30723,4,31,2000,16,,,
30723,30724,6,3,2000,1,PP,F,20.0
30724,30725,6,3,2000,1,DM,M,49.0
30725,30726,6,3,2000,1,PB,F,30.0
30726,30727,6,3,2000,1,DO,F,50.0
30727,30728,6,3,2000,1,DO,M,54.0
30728,30729,6,3,2000,1,PB,F,28.0
30729,30730,6,3,2000,1,PP,F,14.0
30730,30731,6,3,2000,2,PB,M,18.0
30731,30732,6,3,2000,2,PB,M,43.0
30732,30733,6,3,2000,2,PP,M,10.0
30733,30734,6,3,2000,2,PB,M,29.0
30734,30735,6,3,2000,2,PB,M,27.0
30735,30736,6,3,2000,2,PB,F,33.0
30736,30737,6,3,2000,2,PB,F,40.0
30737,30738,6,3,2000,2,SH,M,48.0
30738,30739,6,3,2000,2,DO,M,31.0
30739,30740,6,3,2000,2,PP,M,14.0
30740,30741,6,3,2000,2,,F,158.0
30741,30742,6,3,2000,12,DM,F,47.0
30742,30743,6,3,2000,12,DM,M,32.0
30743,30744,6,3,2000,12,OT,F,26.0
30744,30745,6,3,2000,12,SH,M,82.0
30745,30746,6,3,2000,12,PP,F,12.0
