,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
1101,1102,7,8,1978,4,DS,F,49.0,80.0
1103,1104,7,8,1978,14,DM,F,38.0,47.0
1104,1105,7,8,1978,4,DS,F,51.0,118.0
1105,1106,7,8,1978,4,DS,M,51.0,91.0
1106,1107,8,4,1978,12,DS,F,49.0,120.0
1107,1108,8,4,1978,17,PE,M,20.0,19.0
1108,1109,8,4,1978,22,DM,M,37.0,45.0
1109,1110,8,4,1978,17,PE,F,19.0,14.0
1110,1111,8,4,1978,8,DS,F,51.0,122.0
1111,1112,8,4,1978,17,DM,M,35.0,37.0
1112,1113,8,4,1978,20,DM,F,35.0,36.0
1114,1115,8,4,1978,12,DS,F,49.0,95.0
1115,1116,8,4,1978,12,PP,M,22.0,18.0
1116,1117,8,4,1978,20,OL,M,20.0,17.0
1117,1118,8,4,1978,17,DS,F,48.0,123.0
1118,1119,8,4,1978,12,NL,M,33.0,189.0
1119,1120,8,4,1978,11,DM,F,30.0,17.0
1120,1121,8,4,1978,17,DM,M,38.0,50.0
1121,1122,8,4,1978,11,DS,M,53.0,126.0
1122,1123,8,4,1978,17,DM,F,33.0,44.0
1123,1124,8,4,1978,21,PF,M,15.0,8.0
1124,1125,8,4,1978,12,DM,M,38.0,44.0
1125,1126,8,4,1978,20,PP,F,22.0,13.0
1126,1127,8,4,1978,9,DM,M,37.0,39.0
1127,1128,8,4,1978,22,DS,F,52.0,115.0
1128,1129,8,4,1978,17,DO,M,35.0,38.0
1129,1130,8,4,1978,17,DS,M,51.0,138.0
1130,1131,8,4,1978,20,NL,F,33.0,179.0
1132,1133,8,4,1978,12,DS,M,52.0,105.0
1133,1134,8,4,1978,11,DM,F,35.0,43.0
1134,1135,8,4,1978,21,PP,M,19.0,14.0
1135,1136,8,4,1978,12,DM,M,35.0,32.0
1136,1137,8,4,1978,8,DM,F,36.0,36.0
1137,1138,8,4,1978,9,DM,M,38.0,40.0
1138,1139,8,4,1978,11,DM,M,37.0,36.0
1139,1140,8,4,1978,19,PM,M,20.0,19.0
1140,1141,8,4,1978,9,DS,F,47.0,139.0
1141,1142,8,4,1978,21,OL,M,20.0,20.0
1142,1143,8,4,1978,11,DS,F,52.0,108.0
1143,1144,8,4,1978,19,OT,M,19.0,12.0
1144,1145,8,4,1978,12,DM,F,37.0,39.0
1145,1146,8,4,1978,17,NL,F,32.0,149.0
1147,1148,8,5,1978,6,DM,F,38.0,43.0
1148,1149,8,5,1978,16,DM,M,38.0,48.0
1149,1150,8,5,1978,18,DM,F,36.0,33.0
1150,1151,8,5,1978,2,DS,M,52.0,165.0
1151,1152,8,5,1978,13,DM,F,37.0,41.0
1152,1153,8,5,1978,18,DS,M,49.0,112.0
1153,1154,8,5,1978,4,DM,F,36.0,35.0
1154,1155,8,5,1978,6,DS,F,50.0,100.0
1156,1157,8,5,1978,4,DM,F,34.0,34.0
1157,1158,8,5,1978,5,DS,F,48.0,88.0
1158,1159,8,5,1978,2,DM,F,36.0,31.0
1159,1160,8,5,1978,14,DS,F,49.0,123.0
1160,1161,8,5,1978,6,PF,F,16.0,6.0
1161,1162,8,5,1978,5,DS,M,53.0,137.0
1163,1164,8,5,1978,2,NL,M,34.0,199.0
1165,1166,8,5,1978,4,DS,M,48.0,96.0
1166,1167,8,5,1978,18,DM,F,34.0,41.0
1167,1168,8,5,1978,15,NL,F,31.0,196.0
1168,1169,8,5,1978,1,DS,M,51.0,100.0
1169,1170,8,5,1978,6,DM,M,37.0,40.0
1171,1172,8,5,1978,6,DS,F,49.0,98.0
1172,1173,8,5,1978,13,DM,F,37.0,34.0
1173,1174,8,5,1978,13,OL,F,21.0,29.0
1175,1176,8,5,1978,18,DM,F,33.0,36.0
1176,1177,8,5,1978,14,DM,M,35.0,36.0
1177,1178,8,5,1978,16,DM,M,38.0,49.0
1178,1179,8,5,1978,18,DM,M,35.0,30.0
1179,1180,8,5,1978,4,DS,F,48.0,83.0
1180,1181,8,5,1978,15,PP,F,21.0,14.0
1181,1182,8,5,1978,1,DS,F,50.0,88.0
1182,1183,8,5,1978,2,DM,F,37.0,47.0
1183,1184,8,5,1978,14,DM,F,36.0,43.0
1184,1185,8,5,1978,1,DS,F,51.0,136.0
1185,1186,8,5,1978,4,DS,F,47.0,82.0
1187,1188,8,5,1978,1,DS,M,51.0,70.0
1188,1189,8,5,1978,4,DS,F,50.0,119.0
1190,1191,8,5,1978,5,DS,F,51.0,115.0
1195,1196,9,3,1978,17,OL,F,21.0,33.0
1197,1198,9,3,1978,17,DM,M,37.0,46.0
1198,1199,9,3,1978,12,DS,M,51.0,107.0
1199,1200,9,3,1978,11,DS,M,51.0,126.0
1200,1201,9,3,1978,12,PP,M,23.0,19.0
1201,1202,9,3,1978,7,PE,F,30.0,24.0
1202,1203,9,3,1978,11,DM,F,35.0,45.0
1204,1205,9,3,1978,8,DS,F,52.0,122.0
1205,1206,9,3,1978,20,DM,F,37.0,39.0
1206,1207,9,3,1978,12,DM,F,35.0,31.0
1207,1208,9,3,1978,11,DM,M,36.0,30.0
1208,1209,9,3,1978,12,DS,F,51.0,124.0
1209,1210,9,3,1978,8,DO,M,35.0,54.0
1210,1211,9,3,1978,9,DS,F,51.0,133.0
1211,1212,9,3,1978,17,DS,F,51.0,122.0
1213,1214,9,3,1978,21,PF,M,16.0,7.0
1214,1215,9,3,1978,17,DM,M,39.0,52.0
1215,1216,9,3,1978,17,DM,M,39.0,49.0
1216,1217,9,3,1978,20,PF,M,16.0,8.0
1217,1218,9,3,1978,7,PE,M,21.0,19.0
1218,1219,9,3,1978,9,DM,M,38.0,43.0
