,record_id,month,day,year,plot,species,sex,wgt
730,731,4,8,1978,2,DS,F,110.0
731,732,4,8,1978,2,OT,,
732,733,4,8,1978,2,DM,M,
733,734,4,8,1978,6,DM,M,
734,735,4,8,1978,6,OT,F,
735,736,4,8,1978,6,,M,
736,737,4,8,1978,9,DM,F,
737,738,4,8,1978,13,PF,M,
738,739,4,8,1978,13,PE,M,
739,740,4,8,1978,13,OL,M,
740,741,4,8,1978,13,DS,M,
741,742,4,8,1978,13,PE,M,
742,743,4,8,1978,20,DM,M,
743,744,4,8,1978,20,PE,F,
744,745,4,8,1978,22,DM,F,
745,746,4,8,1978,22,OT,M,
746,747,4,8,1978,9,DM,F,
747,748,4,8,1978,2,,,
748,749,4,8,1978,2,DS,M,
749,750,4,8,1978,9,PF,F,
750,751,4,8,1978,13,DM,M,
751,752,4,8,1978,9,DS,F,
752,753,4,8,1978,20,DM,F,
753,754,4,8,1978,2,DM,M,
754,755,4,8,1978,3,,F,
755,756,4,8,1978,21,OT,F,
756,757,4,8,1978,2,DM,F,
757,758,4,8,1978,9,DM,M,
758,759,4,8,1978,22,DS,F,
759,760,4,8,1978,9,DS,M,
760,761,4,8,1978,9,DS,F,
761,762,4,8,1978,13,SS,,
762,763,4,8,1978,20,DS,M,
763,764,4,8,1978,2,DM,M,
764,765,4,8,1978,9,DM,F,
765,766,4,8,1978,22,DM,F,
766,767,4,8,1978,13,DM,M,
767,768,4,8,1978,13,OL,,
768,769,4,8,1978,6,,,
769,770,4,9,1978,4,DM,M,26.0
770,771,4,9,1978,4,DM,M,44.0
771,772,4,9,1978,5,DM,,
772,773,4,9,1978,5,DM,M,48.0
773,774,4,9,1978,5,DM,M,39.0
774,775,4,9,1978,5,DM,M,44.0
775,776,4,9,1978,5,DM,M,45.0
776,777,4,9,1978,8,OT,M,27.0
777,778,4,9,1978,8,DM,M,36.0
778,779,4,9,1978,11,SA,,
779,780,4,9,1978,11,DM,M,51.0
780,781,4,9,1978,11,DM,F,45.0
781,782,4,9,1978,11,DM,M,47.0
782,783,4,9,1978,14,DS,F,90.0
783,784,4,9,1978,17,OT,M,23.0
784,785,4,9,1978,17,DM,M,49.0
785,786,4,9,1978,11,DS,M,131.0
786,787,4,9,1978,5,DS,F,114.0
787,788,4,9,1978,17,DM,M,42.0
788,789,4,9,1978,8,DS,M,148.0
789,790,4,9,1978,5,DS,F,76.0
790,791,4,9,1978,5,DS,M,141.0
791,792,4,9,1978,17,DM,F,42.0
792,793,4,9,1978,4,DS,F,121.0
793,794,4,9,1978,11,DM,M,44.0
794,795,4,9,1978,17,DO,F,55.0
795,796,4,9,1978,4,DS,M,133.0
796,797,4,9,1978,17,DS,M,142.0
797,798,4,9,1978,8,DS,F,142.0
798,799,4,9,1978,11,DM,F,46.0
799,800,4,9,1978,5,DM,F,50.0
800,801,4,9,1978,14,DS,F,142.0
801,802,4,9,1978,8,DM,,
802,803,4,9,1978,4,DS,F,84.0
803,804,4,9,1978,4,DM,M,42.0
804,805,4,9,1978,17,DS,F,142.0
805,806,4,9,1978,4,DS,F,118.0
806,807,4,9,1978,17,DM,F,43.0
807,808,4,9,1978,11,DS,F,132.0
808,809,4,9,1978,11,DS,F,75.0
809,810,4,9,1978,14,DM,F,49.0
810,811,4,9,1978,19,,,
811,812,4,9,1978,23,,,
812,813,4,10,1978,1,SA,,
813,814,4,10,1978,1,DS,M,168.0
814,815,4,10,1978,1,DM,F,43.0
815,816,4,10,1978,18,DS,F,84.0
816,817,4,10,1978,12,DM,F,
817,818,4,10,1978,1,DS,F,87.0
818,819,4,10,1978,12,DS,F,117.0
819,820,4,10,1978,18,DM,F,42.0
820,821,4,10,1978,16,DM,F,41.0
821,822,4,10,1978,1,DS,F,140.0
822,823,4,10,1978,18,DM,F,40.0
823,824,4,10,1978,12,DM,M,45.0
824,825,4,10,1978,18,,M,225.0
825,826,4,10,1978,16,OT,M,18.0
826,827,4,10,1978,15,DM,M,47.0
827,828,4,10,1978,18,DM,,48.0
828,829,4,10,1978,1,DS,M,89.0
829,830,4,10,1978,18,DM,M,51.0
830,831,4,10,1978,7,,,
831,832,4,10,1978,10,,,
832,833,5,6,1978,2,PF,M,8.0
833,834,5,6,1978,22,DM,M,47.0
834,835,5,6,1978,2,DS,M,149.0
835,836,5,6,1978,9,DS,F,124.0
836,837,5,6,1978,6,DS,F,73.0
837,838,5,6,1978,2,DM,M,48.0
838,839,5,6,1978,9,DS,M,139.0
839,840,5,6,1978,6,DM,M,41.0
840,841,5,6,1978,20,DS,M,123.0
841,842,5,6,1978,2,DM,F,41.0
842,843,5,6,1978,22,DS,F,114.0
843,844,5,6,1978,9,DS,F,59.0
844,845,5,6,1978,2,,M,204.0
845,846,5,6,1978,9,DS,F,90.0
846,847,5,6,1978,20,DM,M,45.0
847,848,5,6,1978,22,,M,212.0
848,849,5,6,1978,2,DM,M,43.0
849,850,5,6,1978,22,DS,F,91.0
850,851,5,6,1978,9,DS,M,50.0
851,852,5,6,1978,13,DM,M,44.0
852,853,5,6,1978,9,DS,F,113.0
853,854,5,6,1978,9,DM,M,36.0
854,855,5,6,1978,9,DS,F,90.0
855,856,5,6,1978,9,DM,F,50.0
856,857,5,6,1978,13,SS,,
857,858,5,6,1978,3,,,
858,859,5,6,1978,21,OT,F,9.0
859,860,5,17,1978,14,OL,M,
860,861,5,17,1978,21,OL,F,29.0
861,862,5,17,1978,5,DS,M,137.0
862,863,5,17,1978,5,DS,M,57.0
863,864,5,17,1978,12,DS,F,121.0
864,865,5,17,1978,20,DM,F,31.0
865,866,5,17,1978,12,DM,F,41.0
866,867,5,17,1978,6,DM,M,37.0
867,868,5,17,1978,6,DS,F,83.0
868,869,5,17,1978,20,,F,174.0
869,870,5,17,1978,22,DS,F,116.0
870,871,5,17,1978,6,DS,F,74.0
871,872,5,17,1978,20,DS,M,130.0
872,873,5,17,1978,22,DS,F,
873,874,5,17,1978,20,DM,M,40.0
874,875,5,17,1978,5,,F,212.0
875,876,5,17,1978,6,DM,M,41.0
876,877,5,17,1978,12,DS,F,83.0
877,878,5,17,1978,19,,,
878,879,5,17,1978,23,,,
879,880,5,18,1978,16,DM,M,48.0
880,881,5,18,1978,18,DM,F,41.0
881,882,5,18,1978,11,DS,M,118.0
882,883,5,18,1978,17,PM,F,22.0
883,884,5,18,1978,18,DS,M,102.0
884,885,5,18,1978,11,DM,M,42.0
885,886,5,18,1978,3,,F,182.0
886,887,5,18,1978,11,DM,F,29.0
887,888,5,18,1978,17,DM,M,23.0
888,889,5,18,1978,18,DS,F,138.0
889,890,5,18,1978,17,DS,M,131.0
890,891,5,18,1978,17,DM,M,41.0
891,892,5,18,1978,17,DS,F,115.0
892,893,5,18,1978,14,DS,F,121.0
893,894,5,18,1978,17,DM,F,38.0
894,895,5,18,1978,4,DS,M,126.0
895,896,5,18,1978,4,DS,F,120.0
896,897,5,18,1978,11,PP,M,15.0
897,898,5,18,1978,11,DM,F,29.0
898,899,5,18,1978,18,DM,F,43.0
899,900,5,18,1978,15,DM,M,41.0
900,901,5,18,1978,4,DS,F,68.0
901,902,5,18,1978,4,DS,M,83.0
902,903,5,18,1978,14,DM,M,
903,904,5,18,1978,11,DS,F,97.0
904,905,5,18,1978,17,DM,M,21.0
905,906,5,18,1978,11,DM,M,21.0
906,907,5,18,1978,14,DM,F,44.0
907,908,5,18,1978,17,DO,M,18.0
908,909,5,18,1978,4,DM,M,40.0
909,910,5,18,1978,17,DM,F,41.0
910,911,5,19,1978,9,DS,F,129.0
911,912,5,19,1978,2,DS,M,148.0
912,913,5,19,1978,1,DM,M,42.0
913,914,5,19,1978,2,DM,F,41.0
914,915,5,19,1978,13,OT,F,24.0
915,916,5,19,1978,8,DS,F,108.0
916,917,5,19,1978,1,DS,M,160.0
917,918,5,19,1978,2,OT,F,30.0
918,919,5,19,1978,8,DO,M,54.0
919,920,5,19,1978,8,PF,F,7.0
920,921,5,19,1978,8,DS,F,125.0
921,922,5,19,1978,1,DS,M,100.0
922,923,5,19,1978,1,DM,M,21.0
923,924,5,19,1978,2,DM,M,49.0
924,925,5,19,1978,9,DM,M,35.0
925,926,5,19,1978,1,DO,M,37.0
926,927,5,19,1978,9,DS,F,64.0
927,928,5,19,1978,1,DS,F,131.0
928,929,5,19,1978,1,DS,M,54.0
929,930,5,19,1978,2,DM,M,44.0
930,931,5,19,1978,9,DS,F,90.0
931,932,5,19,1978,1,DM,F,39.0
932,933,5,19,1978,2,PP,F,13.0
933,934,5,19,1978,2,DS,F,114.0
934,935,5,19,1978,7,,,
935,936,5,19,1978,10,,,
936,937,6,8,1978,12,DS,M,90.0
937,938,6,8,1978,20,DM,M,46.0
938,939,6,8,1978,8,DS,F,110.0
939,940,6,8,1978,11,DS,M,119.0
940,941,6,8,1978,17,DM,M,29.0
941,942,6,8,1978,20,DM,M,48.0
942,943,6,8,1978,8,SS,,
943,944,6,8,1978,9,DS,F,124.0
944,945,6,8,1978,12,DS,F,84.0
945,946,6,8,1978,11,DM,F,43.0
946,947,6,8,1978,17,DM,F,43.0
947,948,6,8,1978,9,DM,M,40.0
948,949,6,8,1978,22,DS,F,120.0
949,950,6,8,1978,8,DO,F,55.0
950,951,6,8,1978,17,OL,F,29.0
951,952,6,8,1978,20,DM,F,26.0
952,953,6,8,1978,12,DS,F,115.0
953,954,6,8,1978,22,DM,M,45.0
954,955,6,8,1978,9,DS,M,70.0
955,956,6,8,1978,17,DS,F,123.0
956,957,6,8,1978,12,DM,F,16.0
957,958,6,8,1978,20,DM,F,42.0
958,959,6,8,1978,8,DS,F,125.0
959,960,6,8,1978,12,DM,M,19.0
960,961,6,8,1978,8,DO,M,55.0
961,962,6,8,1978,22,DS,F,117.0
962,963,6,8,1978,17,DS,M,133.0
963,964,6,8,1978,9,DM,M,36.0
964,965,6,8,1978,9,DS,F,71.0
965,966,6,8,1978,17,DM,M,29.0
966,967,6,8,1978,22,DS,F,99.0
967,968,6,8,1978,22,PF,M,7.0
968,969,6,8,1978,21,PF,M,8.0
969,970,6,8,1978,12,DM,F,39.0
970,971,6,8,1978,17,,F,135.0
971,972,6,8,1978,9,DS,F,94.0
972,973,6,8,1978,9,DS,F,100.0
973,974,6,8,1978,11,DS,F,98.0
974,975,6,8,1978,17,DM,F,43.0
975,976,6,8,1978,8,PF,F,8.0
976,977,6,8,1978,17,DO,M,23.0
977,978,6,8,1978,21,OT,M,12.0
978,979,6,8,1978,11,DM,M,26.0
979,980,6,8,1978,20,DS,M,124.0
980,981,6,8,1978,11,PP,M,15.0
981,982,6,8,1978,12,DS,F,84.0
982,983,6,8,1978,7,,,
983,984,6,8,1978,10,,,
984,985,6,8,1978,19,,,
985,986,6,8,1978,23,,,
986,987,6,9,1978,6,DM,M,24.0
987,988,6,9,1978,18,DS,,
988,989,6,9,1978,4,DS,M,122.0
989,990,6,9,1978,2,,M,200.0
990,991,6,9,1978,13,PP,M,17.0
991,992,6,9,1978,14,DM,M,46.0
992,993,6,9,1978,2,DS,M,149.0
993,994,6,9,1978,18,DM,F,23.0
994,995,6,9,1978,2,PF,M,8.0
995,996,6,9,1978,18,DS,F,136.0
996,997,6,9,1978,18,DS,M,102.0
997,998,6,9,1978,14,DS,F,122.0
998,999,6,9,1978,18,DM,F,40.0
999,1000,6,9,1978,5,DS,F,71.0
1000,1001,6,9,1978,18,DM,F,42.0
1001,1002,6,9,1978,14,SS,M,130.0
1002,1003,6,9,1978,1,DS,M,160.0
1003,1004,6,9,1978,6,DS,F,82.0
1004,1005,6,9,1978,5,DS,M,134.0
1005,1006,6,9,1978,6,DM,M,38.0
1006,1007,6,9,1978,1,DM,F,40.0
1007,1008,6,9,1978,18,DM,F,37.0
1008,1009,6,9,1978,3,OT,F,29.0
1009,1010,6,9,1978,13,DS,F,107.0
1010,1011,6,9,1978,1,DS,M,100.0
1011,1012,6,9,1978,6,DS,M,32.0
1012,1013,6,9,1978,1,DO,M,38.0
1013,1014,6,9,1978,6,DS,F,73.0
1014,1015,6,9,1978,1,DS,F,134.0
1015,1016,6,9,1978,4,DS,F,119.0
1016,1017,6,9,1978,5,DM,F,50.0
1017,1018,6,9,1978,2,DM,M,43.0
1018,1019,6,9,1978,1,DS,F,59.0
1019,1020,6,9,1978,16,DM,M,48.0
1020,1021,6,9,1978,1,DS,M,58.0
1021,1022,6,9,1978,6,DM,M,41.0
1022,1023,6,9,1978,4,DS,F,81.0
1023,1024,6,9,1978,4,DS,M,93.0
1024,1025,6,9,1978,14,DM,M,28.0
1025,1026,6,9,1978,13,OL,M,44.0
1026,1027,6,9,1978,13,OT,F,28.0
1027,1028,6,9,1978,13,DM,F,24.0
1028,1029,6,9,1978,18,,M,232.0
1029,1030,6,9,1978,15,,,
1030,1031,7,7,1978,9,DS,F,127.0
1031,1032,7,7,1978,11,PP,M,16.0
1032,1033,7,7,1978,12,DM,F,44.0
1033,1034,7,7,1978,17,DM,M,35.0
1034,1035,7,7,1978,12,DM,M,17.0
1035,1036,7,7,1978,12,DS,F,122.0
1036,1037,7,7,1978,11,DS,M,122.0
1037,1038,7,7,1978,20,DM,F,32.0
1038,1039,7,7,1978,11,DM,F,48.0
1039,1040,7,7,1978,12,DS,M,95.0
1040,1041,7,7,1978,17,DM,M,45.0
1041,1042,7,7,1978,8,DO,M,51.0
1042,1043,7,7,1978,17,DM,M,47.0
1043,1044,7,7,1978,22,DS,F,119.0
1044,1045,7,7,1978,8,DS,F,124.0
1045,1046,7,7,1978,12,DS,F,87.0
1046,1047,7,7,1978,6,DS,F,85.0
1047,1048,7,7,1978,8,DM,F,
1048,1049,7,7,1978,9,DM,M,36.0
1049,1050,7,7,1978,22,DS,F,123.0
1050,1051,7,7,1978,8,DS,F,111.0
1051,1052,7,7,1978,17,DM,F,39.0
1052,1053,7,7,1978,12,DM,M,27.0
1053,1054,7,7,1978,22,DS,F,105.0
1054,1055,7,7,1978,17,DS,M,132.0
1055,1056,7,7,1978,17,DM,F,45.0
1056,1057,7,7,1978,11,DS,F,96.0
1057,1058,7,7,1978,12,DM,F,40.0
1058,1059,7,7,1978,17,DS,F,120.0
1059,1060,7,7,1978,12,DM,M,43.0
1060,1061,7,7,1978,2,DM,F,46.0
1061,1062,7,7,1978,2,DM,F,43.0
1062,1063,7,7,1978,9,DS,F,86.0
1063,1064,7,7,1978,21,PF,M,8.0
1064,1065,7,7,1978,9,DM,M,34.0
1065,1066,7,7,1978,12,DS,M,106.0
1066,1067,7,7,1978,12,OT,F,22.0
1067,1068,7,7,1978,17,OL,F,29.0
1068,1069,7,7,1978,9,DS,F,98.0
1069,1070,7,7,1978,17,DO,M,33.0
1070,1071,7,7,1978,7,,,
1071,1072,7,7,1978,10,,,
1072,1073,7,7,1978,19,,,
1073,1074,7,7,1978,23,,,
1074,1075,7,8,1978,13,DM,M,46.0
1075,1076,7,8,1978,15,PP,F,12.0
1076,1077,7,8,1978,4,DS,M,130.0
1077,1078,7,8,1978,15,PP,F,10.0
1078,1079,7,8,1978,18,DS,M,106.0
1079,1080,7,8,1978,14,DM,F,39.0
1080,1081,7,8,1978,14,,M,113.0
1081,1082,7,8,1978,1,DM,F,45.0
1082,1083,7,8,1978,3,,F,115.0
1083,1084,7,8,1978,4,DM,F,36.0
1084,1085,7,8,1978,18,DM,M,24.0
1085,1086,7,8,1978,14,DS,F,120.0
1086,1087,7,8,1978,3,,M,190.0
1087,1088,7,8,1978,14,PP,M,10.0
1088,1089,7,8,1978,16,DM,M,48.0
1089,1090,7,8,1978,18,DM,F,29.0
1090,1091,7,8,1978,18,DS,F,131.0
1091,1092,7,8,1978,13,DM,F,34.0
1092,1093,7,8,1978,1,DS,M,101.0
1093,1094,7,8,1978,18,DM,F,37.0
1094,1095,7,8,1978,5,DM,F,47.0
1095,1096,7,8,1978,5,DS,M,133.0
1096,1097,7,8,1978,1,DS,M,63.0
1097,1098,7,8,1978,16,DM,M,46.0
1098,1099,7,8,1978,4,DS,F,81.0
1099,1100,7,8,1978,5,DS,M,71.0
1100,1101,7,8,1978,1,DS,F,65.0
1101,1102,7,8,1978,4,DS,F,80.0
1102,1103,7,8,1978,1,DS,F,130.0
1103,1104,7,8,1978,14,DM,F,47.0
1104,1105,7,8,1978,4,DS,F,118.0
1105,1106,7,8,1978,4,DS,M,91.0
1106,1107,8,4,1978,12,DS,F,120.0
1107,1108,8,4,1978,17,PE,M,19.0
1108,1109,8,4,1978,22,DM,M,45.0
1109,1110,8,4,1978,17,PE,F,14.0
1110,1111,8,4,1978,8,DS,F,122.0
1111,1112,8,4,1978,17,DM,M,37.0
1112,1113,8,4,1978,20,DM,F,36.0
1113,1114,8,4,1978,21,OT,,19.0
1114,1115,8,4,1978,12,DS,F,95.0
1115,1116,8,4,1978,12,PP,M,18.0
1116,1117,8,4,1978,20,OL,M,17.0
1117,1118,8,4,1978,17,DS,F,123.0
1118,1119,8,4,1978,12,,M,189.0
1119,1120,8,4,1978,11,DM,F,17.0
1120,1121,8,4,1978,17,DM,M,50.0
1121,1122,8,4,1978,11,DS,M,126.0
1122,1123,8,4,1978,17,DM,F,44.0
1123,1124,8,4,1978,21,PF,M,8.0
1124,1125,8,4,1978,12,DM,M,44.0
1125,1126,8,4,1978,20,PP,F,13.0
1126,1127,8,4,1978,9,DM,M,39.0
1127,1128,8,4,1978,22,DS,F,115.0
1128,1129,8,4,1978,17,DO,M,38.0
1129,1130,8,4,1978,17,DS,M,138.0
1130,1131,8,4,1978,20,,F,179.0
1131,1132,8,4,1978,19,PM,F,21.0
1132,1133,8,4,1978,12,DS,M,105.0
1133,1134,8,4,1978,11,DM,F,43.0
1134,1135,8,4,1978,21,PP,M,14.0
1135,1136,8,4,1978,12,DM,M,32.0
1136,1137,8,4,1978,8,DM,F,36.0
1137,1138,8,4,1978,9,DM,M,40.0
1138,1139,8,4,1978,11,DM,M,36.0
1139,1140,8,4,1978,19,PM,M,19.0
1140,1141,8,4,1978,9,DS,F,139.0
1141,1142,8,4,1978,21,OL,M,20.0
1142,1143,8,4,1978,11,DS,F,108.0
1143,1144,8,4,1978,19,OT,M,12.0
1144,1145,8,4,1978,12,DM,F,39.0
1145,1146,8,4,1978,17,,F,149.0
1146,1147,8,4,1978,10,,,
1147,1148,8,5,1978,6,DM,F,43.0
1148,1149,8,5,1978,16,DM,M,48.0
1149,1150,8,5,1978,18,DM,F,33.0
