,record_id,month,day,year,plot,species,sex,wgt
22187,22188,4,1,1995,17,PF,M,9.0
22188,22189,4,1,1995,17,DM,F,45.0
22189,22190,4,1,1995,21,,,
22190,22191,4,1,1995,22,,,
22191,22192,4,1,1995,23,,,
22192,22193,4,1,1995,24,,,
22193,22194,4,2,1995,3,PP,M,21.0
22194,22195,4,2,1995,9,DO,F,38.0
22195,22196,4,2,1995,6,PF,F,
22196,22197,4,2,1995,6,RM,M,13.0
22197,22198,4,2,1995,9,DM,F,42.0
22198,22199,4,2,1995,15,RM,M,9.0
22199,22200,4,2,1995,9,DO,M,55.0
22200,22201,4,2,1995,4,DM,M,44.0
22201,22202,4,2,1995,11,DM,F,49.0
22202,22203,4,2,1995,14,DM,F,51.0
22203,22204,4,2,1995,11,DM,M,55.0
22204,22205,4,2,1995,14,DM,M,49.0
22205,22206,4,2,1995,4,DM,M,31.0
22206,22207,4,2,1995,3,DM,M,46.0
22207,22208,4,2,1995,9,DM,M,46.0
22208,22209,4,2,1995,4,DM,M,30.0
22209,22210,4,2,1995,8,DO,F,53.0
22210,22211,4,2,1995,9,DM,F,44.0
22211,22212,4,2,1995,9,DM,M,46.0
22212,22213,4,2,1995,14,DM,F,48.0
22213,22214,4,2,1995,11,DM,M,49.0
22214,22215,4,2,1995,8,DM,M,52.0
22215,22216,4,2,1995,13,DM,F,50.0
22216,22217,4,2,1995,4,DM,F,51.0
22217,22218,4,2,1995,15,DM,F,37.0
22218,22219,4,2,1995,11,DM,M,33.0
22219,22220,4,2,1995,14,DM,M,49.0
22220,22221,4,2,1995,13,DM,F,45.0
22221,22222,4,2,1995,15,AH,,
22222,22223,4,2,1995,11,DM,F,47.0
22223,22224,4,2,1995,5,PP,M,21.0
22224,22225,4,2,1995,9,DM,M,46.0
22225,22226,4,2,1995,16,RM,F,17.0
22226,22227,4,2,1995,10,,,
22227,22228,4,29,1995,21,PP,M,20.0
22228,22229,4,29,1995,23,RM,F,21.0
22229,22230,4,29,1995,1,DM,M,47.0
22230,22231,4,29,1995,17,DM,F,46.0
22231,22232,4,29,1995,24,RM,M,14.0
22232,22233,4,29,1995,21,SU,,
22233,22234,4,29,1995,22,DM,M,38.0
22234,22235,4,29,1995,2,DO,M,55.0
22235,22236,4,29,1995,17,CB,,
22236,22237,4,29,1995,21,PP,F,20.0
22237,22238,4,29,1995,24,PE,F,22.0
22238,22239,4,29,1995,7,RM,F,20.0
22239,22240,4,29,1995,12,DM,F,43.0
22240,22241,4,29,1995,18,PF,M,9.0
22241,22242,4,29,1995,17,DM,F,52.0
22242,22243,4,29,1995,1,DO,F,
22243,22244,4,29,1995,21,PF,M,11.0
22244,22245,4,29,1995,17,DM,M,57.0
22245,22246,4,29,1995,1,PP,F,18.0
22246,22247,4,29,1995,22,SU,,
22247,22248,4,29,1995,20,PP,M,21.0
22248,22249,4,29,1995,7,RM,M,11.0
22249,22250,4,29,1995,2,DM,F,48.0
22250,22251,4,29,1995,20,SU,,
22251,22252,4,29,1995,17,PF,M,9.0
22252,22253,4,29,1995,1,DO,M,50.0
22253,22254,4,29,1995,19,,,
22254,22255,4,30,1995,3,PP,M,20.0
22255,22256,4,30,1995,9,DO,M,55.0
22256,22257,4,30,1995,3,PP,F,22.0
22257,22258,4,30,1995,8,AH,,
22258,22259,4,30,1995,13,OT,F,23.0
22259,22260,4,30,1995,14,DM,M,
22260,22261,4,30,1995,9,DM,F,45.0
22261,22262,4,30,1995,14,DM,F,49.0
22262,22263,4,30,1995,4,DM,M,51.0
22263,22264,4,30,1995,11,SU,,
22264,22265,4,30,1995,8,DO,M,57.0
22265,22266,4,30,1995,9,DM,M,46.0
22266,22267,4,30,1995,9,DO,F,56.0
22267,22268,4,30,1995,8,AH,,
22268,22269,4,30,1995,14,DM,F,
22269,22270,4,30,1995,14,DM,F,40.0
22270,22271,4,30,1995,4,DM,F,47.0
22271,22272,4,30,1995,13,DM,F,44.0
22272,22273,4,30,1995,14,DM,M,53.0
22273,22274,4,30,1995,11,DM,F,45.0
22274,22275,4,30,1995,15,AH,,
22275,22276,4,30,1995,14,DM,M,23.0
22276,22277,4,30,1995,4,DX,,
22277,22278,4,30,1995,9,DM,F,46.0
22278,22279,4,30,1995,11,DM,M,47.0
22279,22280,4,30,1995,9,DM,F,40.0
22280,22281,4,30,1995,6,RM,F,14.0
22281,22282,4,30,1995,16,RM,F,18.0
22282,22283,4,30,1995,9,DM,M,44.0
22283,22284,4,30,1995,11,DM,M,48.0
22284,22285,4,30,1995,9,RX,M,20.0
22285,22286,4,30,1995,11,DM,M,43.0
22286,22287,4,30,1995,9,PE,,17.0
22287,22288,4,30,1995,14,DM,F,35.0
22288,22289,4,30,1995,6,PF,M,9.0
22289,22290,4,30,1995,4,DM,M,42.0
22290,22291,4,30,1995,13,RM,M,9.0
22291,22292,4,30,1995,9,DM,F,54.0
22292,22293,4,30,1995,9,SS,,
22293,22294,4,30,1995,5,,,
22294,22295,4,30,1995,10,,,
22295,22296,6,7,1995,12,DM,F,47.0
22296,22297,6,7,1995,12,PP,F,17.0
22297,22298,6,7,1995,24,PE,M,19.0
22298,22299,6,7,1995,22,DM,M,
22299,22300,6,7,1995,17,DM,F,50.0
22300,22301,6,7,1995,1,DM,F,50.0
22301,22302,6,7,1995,17,DM,F,44.0
22302,22303,6,7,1995,20,PF,M,10.0
22303,22304,6,7,1995,12,OL,F,29.0
22304,22305,6,7,1995,21,PF,F,9.0
22305,22306,6,7,1995,12,DM,F,44.0
22306,22307,6,7,1995,22,DM,M,47.0
22307,22308,6,7,1995,21,PP,M,16.0
22308,22309,6,7,1995,1,PP,F,20.0
22309,22310,6,7,1995,1,DO,F,55.0
22310,22311,6,7,1995,17,DM,M,57.0
22311,22312,6,7,1995,24,PE,F,18.0
22312,22313,6,7,1995,24,PE,M,23.0
22313,22314,6,7,1995,2,,M,
22314,22315,6,7,1995,21,PP,F,24.0
22315,22316,6,7,1995,19,,,
22316,22317,6,7,1995,18,,,
22317,22318,6,7,1995,23,,,
22318,22319,6,7,1995,7,,,
22319,22320,6,8,1995,3,PP,F,9.0
22320,22321,6,8,1995,5,PM,F,31.0
22321,22322,6,8,1995,14,DM,M,23.0
22322,22323,6,8,1995,14,DM,M,54.0
22323,22324,6,8,1995,4,DM,M,30.0
22324,22325,6,8,1995,13,OL,M,34.0
22325,22326,6,8,1995,8,PP,M,15.0
22326,22327,6,8,1995,14,DM,F,22.0
22327,22328,6,8,1995,4,DM,M,53.0
22328,22329,6,8,1995,14,DM,F,52.0
22329,22330,6,8,1995,16,AH,M,
22330,22331,6,8,1995,3,RM,F,
22331,22332,6,8,1995,14,PP,F,18.0
22332,22333,6,8,1995,4,DM,F,25.0
22333,22334,6,8,1995,11,DM,F,21.0
22334,22335,6,8,1995,9,DM,F,42.0
22335,22336,6,8,1995,14,DM,M,41.0
22336,22337,6,8,1995,6,PF,F,10.0
22337,22338,6,8,1995,4,OL,M,27.0
22338,22339,6,8,1995,8,PP,M,21.0
22339,22340,6,8,1995,11,DM,F,19.0
22340,22341,6,8,1995,4,DM,F,51.0
22341,22342,6,8,1995,15,AH,,
22342,22343,6,8,1995,3,PP,F,22.0
22343,22344,6,8,1995,4,DM,F,13.0
22344,22345,6,8,1995,16,AH,,
22345,22346,6,8,1995,4,DM,M,44.0
22346,22347,6,8,1995,11,DM,F,45.0
22347,22348,6,8,1995,13,AH,,
22348,22349,6,8,1995,14,DM,M,39.0
22349,22350,6,8,1995,4,DM,M,49.0
22350,22351,6,8,1995,15,AH,,
22351,22352,6,8,1995,9,DM,M,46.0
22352,22353,6,8,1995,9,DM,M,47.0
22353,22354,6,8,1995,14,DM,M,41.0
22354,22355,6,8,1995,4,DM,F,35.0
22355,22356,6,8,1995,11,DM,M,50.0
22356,22357,6,8,1995,9,DM,F,38.0
22357,22358,6,8,1995,8,DM,M,51.0
22358,22359,6,8,1995,6,PF,F,9.0
22359,22360,6,8,1995,13,OL,F,29.0
22360,22361,6,8,1995,8,DO,F,54.0
22361,22362,6,8,1995,10,,,
22362,22363,6,27,1995,1,DM,M,48.0
22363,22364,6,27,1995,7,RM,M,10.0
22364,22365,6,27,1995,12,PP,M,18.0
22365,22366,6,27,1995,17,DM,F,56.0
22366,22367,6,27,1995,18,PF,F,10.0
22367,22368,6,27,1995,2,DM,M,44.0
22368,22369,6,27,1995,12,DM,F,18.0
22369,22370,6,27,1995,1,PP,M,14.0
22370,22371,6,27,1995,12,DM,M,22.0
22371,22372,6,27,1995,17,DM,M,39.0
22372,22373,6,27,1995,20,PP,M,18.0
22373,22374,6,27,1995,21,PP,F,20.0
22374,22375,6,27,1995,2,DM,F,27.0
22375,22376,6,27,1995,18,PP,F,22.0
22376,22377,6,27,1995,17,DM,F,26.0
22377,22378,6,27,1995,20,RM,F,13.0
22378,22379,6,27,1995,22,DM,M,49.0
22379,22380,6,27,1995,17,DM,M,37.0
22380,22381,6,27,1995,2,PP,M,21.0
22381,22382,6,27,1995,17,DM,M,41.0
22382,22383,6,27,1995,1,PP,F,18.0
22383,22384,6,27,1995,7,RM,F,13.0
22384,22385,6,27,1995,20,RM,M,11.0
22385,22386,6,27,1995,21,PP,M,19.0
22386,22387,6,27,1995,24,RM,M,12.0
22387,22388,6,27,1995,20,PP,F,17.0
22388,22389,6,27,1995,1,DO,M,49.0
22389,22390,6,27,1995,17,PF,F,9.0
22390,22391,6,27,1995,19,,,
22391,22392,6,27,1995,23,,,
22392,22393,6,28,1995,3,PP,F,21.0
22393,22394,6,28,1995,9,DM,F,43.0
22394,22395,6,28,1995,8,OL,F,
22395,22396,6,28,1995,5,PM,F,27.0
22396,22397,6,28,1995,14,DM,F,45.0
22397,22398,6,28,1995,4,DM,M,36.0
22398,22399,6,28,1995,8,SS,,
22399,22400,6,28,1995,13,PP,M,16.0
22400,22401,6,28,1995,3,PP,M,19.0
22401,22402,6,28,1995,14,DM,M,45.0
22402,22403,6,28,1995,13,PP,M,15.0
22403,22404,6,28,1995,9,DM,F,21.0
22404,22405,6,28,1995,14,DM,M,41.0
22405,22406,6,28,1995,4,DM,F,46.0
22406,22407,6,28,1995,6,PF,F,5.0
22407,22408,6,28,1995,3,PP,F,17.0
22408,22409,6,28,1995,6,PF,M,8.0
22409,22410,6,28,1995,11,DM,F,46.0
22410,22411,6,28,1995,4,DM,M,46.0
22411,22412,6,28,1995,5,PP,M,16.0
22412,22413,6,28,1995,11,DM,F,28.0
22413,22414,6,28,1995,14,DM,M,
22414,22415,6,28,1995,11,DM,F,31.0
22415,22416,6,28,1995,8,DM,F,48.0
22416,22417,6,28,1995,13,PP,F,22.0
22417,22418,6,28,1995,3,DM,F,40.0
22418,22419,6,28,1995,9,DM,M,25.0
22419,22420,6,28,1995,13,CB,,
22420,22421,6,28,1995,9,DM,M,47.0
22421,22422,6,28,1995,13,OT,F,32.0
22422,22423,6,28,1995,15,AH,,
22423,22424,6,28,1995,16,RM,F,15.0
22424,22425,6,28,1995,11,DM,F,38.0
22425,22426,6,28,1995,8,DM,M,50.0
22426,22427,6,28,1995,14,DM,M,51.0
22427,22428,6,28,1995,3,PP,F,24.0
22428,22429,6,28,1995,4,DM,F,40.0
22429,22430,6,28,1995,6,OL,F,35.0
22430,22431,6,28,1995,9,DM,F,42.0
22431,22432,6,28,1995,11,DM,M,47.0
22432,22433,6,28,1995,10,,,
22433,22434,7,20,1995,20,PP,M,17.0
22434,22435,7,20,1995,1,DM,F,35.0
22435,22436,7,20,1995,12,PP,F,19.0
22436,22437,7,20,1995,17,DM,M,42.0
22437,22438,7,20,1995,22,DM,M,49.0
22438,22439,7,20,1995,21,PF,F,12.0
22439,22440,7,20,1995,2,PP,F,15.0
22440,22441,7,20,1995,2,PP,F,17.0
22441,22442,7,20,1995,17,DM,F,45.0
22442,22443,7,20,1995,1,PH,M,42.0
22443,22444,7,20,1995,2,DM,F,37.0
22444,22445,7,20,1995,12,PP,F,11.0
22445,22446,7,20,1995,2,PP,M,19.0
22446,22447,7,20,1995,20,PM,F,23.0
22447,22448,7,20,1995,7,RM,M,12.0
22448,22449,7,20,1995,2,PP,F,9.0
22449,22450,7,20,1995,21,PP,F,18.0
22450,22451,7,20,1995,7,RM,F,9.0
22451,22452,7,20,1995,1,DO,M,31.0
22452,22453,7,20,1995,1,PP,M,22.0
22453,22454,7,20,1995,1,PH,F,29.0
22454,22455,7,20,1995,22,DM,M,50.0
22455,22456,7,20,1995,12,DM,F,43.0
22456,22457,7,20,1995,18,PP,F,22.0
22457,22458,7,20,1995,17,DM,F,50.0
22458,22459,7,20,1995,22,PP,F,22.0
22459,22460,7,20,1995,7,PP,M,17.0
22460,22461,7,20,1995,1,PP,M,20.0
22461,22462,7,20,1995,12,DM,M,31.0
22462,22463,7,20,1995,1,PP,F,19.0
22463,22464,7,20,1995,2,PP,F,15.0
22464,22465,7,20,1995,12,PP,F,13.0
22465,22466,7,20,1995,19,PF,F,10.0
22466,22467,7,20,1995,21,PF,F,8.0
22467,22468,7,20,1995,1,PP,M,13.0
22468,22469,7,20,1995,2,DO,F,24.0
22469,22470,7,20,1995,17,DM,M,46.0
22470,22471,7,20,1995,12,DM,F,31.0
22471,22472,7,20,1995,17,DM,M,56.0
22472,22473,7,20,1995,20,PP,M,23.0
22473,22474,7,20,1995,19,PP,M,16.0
22474,22475,7,20,1995,21,PP,F,21.0
22475,22476,7,20,1995,24,,F,149.0
22476,22477,7,20,1995,23,,,
22477,22478,7,21,1995,13,PP,M,20.0
22478,22479,7,21,1995,6,PF,M,10.0
22479,22480,7,21,1995,14,DM,M,40.0
22480,22481,7,21,1995,9,DO,M,55.0
22481,22482,7,21,1995,6,SS,,
22482,22483,7,21,1995,8,PP,F,16.0
22483,22484,7,21,1995,4,PF,F,9.0
22484,22485,7,21,1995,8,DO,M,55.0
22485,22486,7,21,1995,14,DM,M,52.0
22486,22487,7,21,1995,9,DO,F,56.0
22487,22488,7,21,1995,8,PP,P,13.0
22488,22489,7,21,1995,5,PF,F,7.0
22489,22490,7,21,1995,4,DM,M,43.0
22490,22491,7,21,1995,8,PP,M,9.0
22491,22492,7,21,1995,8,OT,F,28.0
22492,22493,7,21,1995,14,DM,F,47.0
22493,22494,7,21,1995,11,DM,F,20.0
22494,22495,7,21,1995,13,OL,M,
22495,22496,7,21,1995,14,DM,M,48.0
22496,22497,7,21,1995,5,OL,F,27.0
22497,22498,7,21,1995,9,DM,M,48.0
22498,22499,7,21,1995,11,DM,M,21.0
22499,22500,7,21,1995,3,PP,M,14.0
22500,22501,7,21,1995,4,DM,F,57.0
22501,22502,7,21,1995,6,PF,M,7.0
22502,22503,7,21,1995,11,DM,F,48.0
22503,22504,7,21,1995,8,PP,M,17.0
22504,22505,7,21,1995,14,PF,M,11.0
22505,22506,7,21,1995,11,DM,M,21.0
22506,22507,7,21,1995,8,PI,M,
22507,22508,7,21,1995,5,AH,R,
22508,22509,7,21,1995,8,PP,M,8.0
22509,22510,7,21,1995,5,RM,F,13.0
22510,22511,7,21,1995,14,DM,M,49.0
22511,22512,7,21,1995,11,PP,M,20.0
22512,22513,7,21,1995,8,PP,F,24.0
22513,22514,7,21,1995,14,DM,M,50.0
22514,22515,7,21,1995,13,PP,M,18.0
22515,22516,7,21,1995,11,DM,M,56.0
22516,22517,7,21,1995,3,PP,M,20.0
22517,22518,7,21,1995,8,PP,F,18.0
22518,22519,7,21,1995,13,PP,F,18.0
22519,22520,7,21,1995,14,DM,F,56.0
22520,22521,7,21,1995,3,PP,F,17.0
22521,22522,7,21,1995,4,DM,F,34.0
22522,22523,7,21,1995,3,PP,F,12.0
22523,22524,7,21,1995,3,PP,F,20.0
22524,22525,7,21,1995,11,DM,M,50.0
22525,22526,7,21,1995,13,PP,F,14.0
22526,22527,7,21,1995,4,PF,F,12.0
22527,22528,7,21,1995,9,DM,M,34.0
22528,22529,7,21,1995,13,OL,F,32.0
22529,22530,7,21,1995,16,RM,M,14.0
22530,22531,7,21,1995,11,DM,F,46.0
22531,22532,7,21,1995,11,DM,M,53.0
22532,22533,7,21,1995,9,DM,F,45.0
22533,22534,7,21,1995,3,PP,M,13.0
22534,22535,7,21,1995,8,PP,M,18.0
22535,22536,7,21,1995,13,PP,M,19.0
22536,22537,7,21,1995,10,RM,F,10.0
22537,22538,7,21,1995,15,,,
22538,22539,8,26,1995,12,PP,M,
22539,22540,8,26,1995,12,DM,M,57.0
22540,22541,8,26,1995,17,PP,F,17.0
22541,22542,8,26,1995,2,PP,F,18.0
22542,22543,8,26,1995,12,PP,F,19.0
22543,22544,8,26,1995,12,PP,F,21.0
22544,22545,8,26,1995,17,DM,M,46.0
22545,22546,8,26,1995,2,PP,F,14.0
22546,22547,8,26,1995,19,PF,M,8.0
22547,22548,8,26,1995,18,PF,F,10.0
22548,22549,8,26,1995,7,RM,M,11.0
22549,22550,8,26,1995,2,DM,F,26.0
22550,22551,8,26,1995,12,PP,M,20.0
22551,22552,8,26,1995,19,PP,F,19.0
22552,22553,8,26,1995,21,PP,F,18.0
22553,22554,8,26,1995,1,DM,F,42.0
22554,22555,8,26,1995,20,OT,F,29.0
22555,22556,8,26,1995,1,PP,,
22556,22557,8,26,1995,2,PP,M,19.0
22557,22558,8,26,1995,24,RM,M,13.0
22558,22559,8,26,1995,17,DM,F,60.0
22559,22560,8,26,1995,2,DM,F,41.0
22560,22561,8,26,1995,12,DM,M,39.0
22561,22562,8,26,1995,1,PP,F,15.0
22562,22563,8,26,1995,1,DO,M,45.0
22563,22564,8,26,1995,19,PP,F,17.0
22564,22565,8,26,1995,18,PF,M,10.0
22565,22566,8,26,1995,2,OT,F,19.0
22566,22567,8,26,1995,20,PP,M,
22567,22568,8,26,1995,22,DM,M,50.0
22568,22569,8,26,1995,17,DM,M,58.0
22569,22570,8,26,1995,7,PP,F,18.0
22570,22571,8,26,1995,21,PP,F,20.0
22571,22572,8,26,1995,12,DM,F,44.0
22572,22573,8,26,1995,17,DM,M,53.0
22573,22574,8,26,1995,1,PP,F,16.0
22574,22575,8,26,1995,12,PP,M,17.0
22575,22576,8,26,1995,18,PP,,
22576,22577,8,26,1995,1,PP,F,18.0
22577,22578,8,26,1995,22,PP,F,21.0
22578,22579,8,26,1995,12,PF,M,8.0
22579,22580,8,26,1995,17,PF,F,9.0
22580,22581,8,26,1995,1,PP,F,16.0
22581,22582,8,26,1995,20,PP,F,24.0
22582,22583,8,26,1995,17,PP,M,12.0
22583,22584,8,26,1995,23,,,
22584,22585,8,27,1995,3,PP,F,17.0
22585,22586,8,27,1995,8,OL,F,34.0
22586,22587,8,27,1995,3,PP,,
22587,22588,8,27,1995,14,DM,M,45.0
22588,22589,8,27,1995,5,AH,,
22589,22590,8,27,1995,13,PP,M,19.0
