,record_id,month,day,year,plot,species,sex,wgt
23334,23335,1,28,1996,8,DO,M,47.0
23335,23336,1,28,1996,14,PF,F,11.0
23336,23337,1,28,1996,15,DM,M,51.0
23337,23338,1,28,1996,9,DM,M,43.0
23338,23339,1,28,1996,15,DM,F,43.0
23339,23340,1,28,1996,10,PL,F,20.0
23340,23341,2,24,1996,2,DM,F,55.0
23341,23342,2,24,1996,12,DM,F,45.0
23342,23343,2,24,1996,21,PF,M,10.0
23343,23344,2,24,1996,20,PE,M,22.0
23344,23345,2,24,1996,2,DM,M,45.0
23345,23346,2,24,1996,22,DM,F,49.0
23346,23347,2,24,1996,21,RM,M,12.0
23347,23348,2,24,1996,17,DM,F,34.0
23348,23349,2,24,1996,12,DM,M,48.0
23349,23350,2,24,1996,1,PP,M,21.0
23350,23351,2,24,1996,12,DM,F,44.0
23351,23352,2,24,1996,18,PF,M,9.0
23352,23353,2,24,1996,2,PP,F,17.0
23353,23354,2,24,1996,12,DM,M,58.0
23354,23355,2,24,1996,20,RM,F,11.0
23355,23356,2,24,1996,17,AH,,
23356,23357,2,24,1996,2,DM,F,44.0
23357,23358,2,24,1996,1,DM,M,37.0
23358,23359,2,24,1996,21,PP,F,16.0
23359,23360,2,24,1996,17,DM,F,33.0
23360,23361,2,24,1996,12,DM,M,54.0
23361,23362,2,24,1996,12,DM,F,49.0
23362,23363,2,24,1996,12,DM,M,51.0
23363,23364,2,24,1996,1,DO,M,47.0
23364,23365,2,24,1996,2,DM,F,49.0
23365,23366,2,24,1996,7,RM,M,11.0
23366,23367,2,24,1996,1,PB,F,42.0
23367,23368,2,24,1996,2,DM,M,55.0
23368,23369,2,24,1996,20,PF,M,
23369,23370,2,24,1996,20,PF,F,9.0
23370,23371,2,24,1996,2,PM,M,16.0
23371,23372,2,24,1996,24,RM,M,14.0
23372,23373,2,24,1996,1,PB,F,31.0
23373,23374,2,24,1996,21,PF,M,8.0
23374,23375,2,24,1996,17,DM,M,45.0
23375,23376,2,24,1996,12,DM,M,46.0
23376,23377,2,24,1996,18,RM,M,11.0
23377,23378,2,24,1996,20,PF,M,9.0
23378,23379,2,24,1996,2,PE,F,17.0
23379,23380,2,24,1996,12,PF,F,7.0
23380,23381,2,24,1996,2,RM,M,12.0
23381,23382,2,24,1996,12,DM,F,40.0
23382,23383,2,24,1996,12,DM,M,28.0
23383,23384,2,24,1996,22,DM,F,34.0
23384,23385,2,24,1996,1,DO,F,59.0
23385,23386,2,24,1996,17,DM,M,52.0
23386,23387,2,24,1996,24,PM,M,21.0
23387,23388,2,24,1996,2,DO,M,49.0
23388,23389,2,24,1996,12,DM,M,51.0
23389,23390,2,24,1996,17,DM,F,54.0
23390,23391,2,24,1996,1,DO,M,47.0
23391,23392,2,24,1996,19,PP,M,20.0
23392,23393,2,24,1996,2,PE,M,24.0
23393,23394,2,24,1996,7,PM,F,24.0
23394,23395,2,24,1996,1,OT,F,23.0
23395,23396,2,24,1996,2,PE,F,24.0
23396,23397,2,24,1996,21,PF,F,9.0
23397,23398,2,24,1996,1,OT,M,26.0
23398,23399,2,24,1996,2,PE,F,19.0
23399,23400,2,24,1996,12,DM,F,46.0
23400,23401,2,24,1996,17,DM,M,54.0
23401,23402,2,24,1996,20,PF,F,9.0
23402,23403,2,24,1996,2,DM,M,47.0
23403,23404,2,24,1996,23,PM,F,22.0
23404,23405,2,24,1996,12,DM,M,53.0
23405,23406,2,24,1996,17,PF,M,9.0
23406,23407,2,24,1996,2,RM,F,13.0
23407,23408,2,24,1996,22,DM,M,53.0
23408,23409,2,24,1996,19,PP,M,20.0
23409,23410,2,25,1996,3,PP,F,18.0
23410,23411,2,25,1996,9,DX,,
23411,23412,2,25,1996,3,PE,F,18.0
23412,23413,2,25,1996,9,OL,M,26.0
23413,23414,2,25,1996,8,DO,M,
23414,23415,2,25,1996,11,DO,F,54.0
23415,23416,2,25,1996,4,PF,F,10.0
23416,23417,2,25,1996,9,DO,F,47.0
23417,23418,2,25,1996,11,PM,M,21.0
23418,23419,2,25,1996,3,PE,M,21.0
23419,23420,2,25,1996,11,PP,M,24.0
23420,23421,2,25,1996,8,PF,F,8.0
23421,23422,2,25,1996,8,DO,M,50.0
23422,23423,2,25,1996,14,PF,M,10.0
23423,23424,2,25,1996,4,DM,M,51.0
23424,23425,2,25,1996,13,PM,M,23.0
23425,23426,2,25,1996,3,DO,M,62.0
23426,23427,2,25,1996,4,DM,F,49.0
23427,23428,2,25,1996,3,DO,F,40.0
23428,23429,2,25,1996,4,PF,M,9.0
23429,23430,2,25,1996,11,DM,M,53.0
23430,23431,2,25,1996,6,OL,M,28.0
23431,23432,2,25,1996,8,DO,F,40.0
23432,23433,2,25,1996,3,OL,F,26.0
23433,23434,2,25,1996,13,OT,F,23.0
23434,23435,2,25,1996,13,PX,,
23435,23436,2,25,1996,5,PF,F,7.0
23436,23437,2,25,1996,14,DM,M,28.0
23437,23438,2,25,1996,3,DO,F,51.0
23438,23439,2,25,1996,6,PF,F,8.0
23439,23440,2,25,1996,8,DO,M,51.0
23440,23441,2,25,1996,14,DM,M,51.0
23441,23442,2,25,1996,3,PP,M,16.0
23442,23443,2,25,1996,4,DM,M,42.0
23443,23444,2,25,1996,9,DM,M,50.0
23444,23445,2,25,1996,13,PP,M,20.0
23445,23446,2,25,1996,13,PF,F,11.0
23446,23447,2,25,1996,9,DM,M,35.0
23447,23448,2,25,1996,15,PF,M,11.0
23448,23449,2,25,1996,4,DM,M,48.0
23449,23450,2,25,1996,11,PF,F,9.0
23450,23451,2,25,1996,16,DM,F,37.0
23451,23452,2,25,1996,8,DO,F,58.0
23452,23453,2,25,1996,16,DM,F,43.0
23453,23454,2,25,1996,4,DM,F,47.0
23454,23455,2,25,1996,14,DM,M,52.0
23455,23456,2,25,1996,9,DM,M,46.0
23456,23457,2,25,1996,14,DM,F,48.0
23457,23458,2,25,1996,15,RM,M,10.0
23458,23459,2,25,1996,11,PF,F,10.0
23459,23460,2,25,1996,13,PF,M,8.0
23460,23461,2,25,1996,8,DM,M,51.0
23461,23462,2,25,1996,13,PF,F,8.0
23462,23463,2,25,1996,5,PF,F,9.0
23463,23464,2,25,1996,16,DM,M,32.0
23464,23465,2,25,1996,6,PF,M,10.0
23465,23466,2,25,1996,9,DM,M,36.0
23466,23467,2,25,1996,6,PF,M,10.0
23467,23468,2,25,1996,9,DM,M,50.0
23468,23469,2,25,1996,13,PF,M,10.0
23469,23470,2,25,1996,15,PF,F,9.0
23470,23471,2,25,1996,3,DO,F,50.0
23471,23472,2,25,1996,14,DM,M,48.0
23472,23473,2,25,1996,13,DM,M,52.0
23473,23474,2,25,1996,5,PF,F,7.0
23474,23475,2,25,1996,3,PP,F,15.0
23475,23476,2,25,1996,9,DM,F,47.0
23476,23477,2,25,1996,15,PF,M,8.0
23477,23478,2,25,1996,6,PF,F,7.0
23478,23479,2,25,1996,8,DO,M,37.0
23479,23480,2,25,1996,15,DM,M,50.0
23480,23481,2,25,1996,11,DM,F,39.0
23481,23482,2,25,1996,13,PP,M,21.0
23482,23483,2,25,1996,14,DM,F,49.0
23483,23484,2,25,1996,5,PF,F,8.0
23484,23485,2,25,1996,16,DM,M,43.0
23485,23486,2,25,1996,15,DM,F,43.0
23486,23487,2,25,1996,13,PF,M,10.0
23487,23488,2,25,1996,15,DM,F,47.0
23488,23489,2,25,1996,11,PF,F,10.0
23489,23490,2,25,1996,5,DM,F,55.0
23490,23491,2,25,1996,15,PF,F,10.0
23491,23492,2,25,1996,5,OT,F,28.0
23492,23493,2,25,1996,16,DO,F,38.0
23493,23494,2,25,1996,10,,,
23494,23495,3,23,1996,12,DM,,
23495,23496,3,23,1996,1,DM,F,52.0
23496,23497,3,23,1996,19,PF,M,9.0
23497,23498,3,23,1996,2,DM,F,41.0
23498,23499,3,23,1996,17,DM,F,38.0
23499,23500,3,23,1996,1,DM,M,23.0
23500,23501,3,23,1996,2,PP,F,18.0
23501,23502,3,23,1996,22,PF,M,8.0
23502,23503,3,23,1996,23,RM,M,10.0
23503,23504,3,23,1996,2,PE,M,21.0
23504,23505,3,23,1996,18,PF,M,10.0
23505,23506,3,23,1996,7,PP,M,20.0
23506,23507,3,23,1996,1,PF,M,8.0
23507,23508,3,23,1996,1,DM,M,39.0
23508,23509,3,23,1996,12,DM,F,43.0
23509,23510,3,23,1996,12,DM,F,48.0
23510,23511,3,23,1996,19,PF,M,
23511,23512,3,23,1996,20,PF,F,9.0
23512,23513,3,23,1996,24,PM,M,21.0
23513,23514,3,23,1996,22,DM,M,53.0
23514,23515,3,23,1996,24,RM,F,13.0
23515,23516,3,23,1996,12,PM,M,17.0
23516,23517,3,23,1996,17,AH,,
23517,23518,3,23,1996,21,PP,F,16.0
23518,23519,3,23,1996,2,DM,F,48.0
23519,23520,3,23,1996,20,RM,F,11.0
23520,23521,3,23,1996,1,DO,M,53.0
23521,23522,3,23,1996,2,DM,F,49.0
23522,23523,3,23,1996,12,PM,M,18.0
23523,23524,3,23,1996,20,PE,M,22.0
23524,23525,3,23,1996,18,PF,M,7.0
23525,23526,3,23,1996,20,PF,M,9.0
23526,23527,3,23,1996,1,DO,M,50.0
23527,23528,3,23,1996,24,PE,M,21.0
23528,23529,3,23,1996,22,PF,M,11.0
23529,23530,3,23,1996,20,PP,M,20.0
23530,23531,3,23,1996,21,PF,F,8.0
23531,23532,3,23,1996,19,RM,F,12.0
23532,23533,3,23,1996,18,PF,M,9.0
23533,23534,3,23,1996,21,PP,M,24.0
23534,23535,3,23,1996,1,PB,M,49.0
23535,23536,3,23,1996,12,DO,M,51.0
23536,23537,3,23,1996,23,AH,,
23537,23538,3,23,1996,1,PP,M,24.0
23538,23539,3,23,1996,22,PP,M,21.0
23539,23540,3,23,1996,7,RM,F,12.0
23540,23541,3,23,1996,23,RM,M,11.0
23541,23542,3,23,1996,20,PF,M,10.0
23542,23543,3,23,1996,7,PP,F,17.0
23543,23544,3,23,1996,17,DM,M,45.0
23544,23545,3,23,1996,21,PF,F,8.0
23545,23546,3,23,1996,12,OL,M,26.0
23546,23547,3,23,1996,2,PE,F,18.0
23547,23548,3,23,1996,1,DM,M,58.0
23548,23549,3,23,1996,2,DM,M,44.0
23549,23550,3,23,1996,12,DM,M,52.0
23550,23551,3,23,1996,20,PP,M,19.0
23551,23552,3,23,1996,22,DM,F,41.0
23552,23553,3,23,1996,7,PP,M,21.0
23553,23554,3,23,1996,1,OT,F,23.0
23554,23555,3,23,1996,12,OT,F,24.0
23555,23556,3,23,1996,7,PP,F,20.0
23556,23557,3,23,1996,24,RM,M,10.0
23557,23558,3,23,1996,2,RM,F,13.0
23558,23559,3,23,1996,19,PM,M,14.0
23559,23560,3,23,1996,18,PF,M,7.0
23560,23561,3,23,1996,1,DO,M,37.0
23561,23562,3,23,1996,20,PF,F,10.0
23562,23563,3,23,1996,22,PF,F,8.0
23563,23564,3,23,1996,7,PM,F,20.0
23564,23565,3,23,1996,2,DM,M,48.0
23565,23566,3,23,1996,20,RM,M,10.0
23566,23567,3,23,1996,1,DO,M,46.0
23567,23568,3,23,1996,7,PP,F,18.0
23568,23569,3,23,1996,12,RM,M,11.0
23569,23570,3,23,1996,19,PM,M,23.0
23570,23571,3,23,1996,21,PF,M,8.0
23571,23572,3,23,1996,23,PL,M,19.0
23572,23573,3,23,1996,1,OT,M,25.0
23573,23574,3,23,1996,22,DM,M,53.0
23574,23575,3,23,1996,12,DM,M,49.0
23575,23576,3,23,1996,22,DM,F,50.0
23576,23577,3,23,1996,7,PP,,
23577,23578,3,23,1996,1,PF,M,6.0
23578,23579,3,23,1996,17,OT,F,31.0
23579,23580,3,23,1996,1,OL,M,28.0
23580,23581,3,23,1996,17,PF,M,8.0
23581,23582,3,23,1996,24,AH,,
23582,23583,3,23,1996,2,PE,F,25.0
23583,23584,3,23,1996,12,DM,M,36.0
23584,23585,3,23,1996,20,RM,M,11.0
23585,23586,3,23,1996,21,PP,M,19.0
23586,23587,3,23,1996,7,RM,M,10.0
23587,23588,3,23,1996,18,PP,M,23.0
23588,23589,3,23,1996,17,DM,F,42.0
23589,23590,3,23,1996,20,PF,F,10.0
23590,23591,3,23,1996,18,PF,F,10.0
23591,23592,3,23,1996,2,RM,M,11.0
23592,23593,3,23,1996,12,AH,,
23593,23594,3,23,1996,2,PP,M,24.0
23594,23595,3,23,1996,19,PP,M,22.0
23595,23596,3,23,1996,20,PP,F,21.0
23596,23597,3,23,1996,21,PP,F,24.0
23597,23598,3,23,1996,2,PE,M,25.0
23598,23599,3,23,1996,18,RM,M,11.0
23599,23600,3,23,1996,17,PP,F,17.0
23600,23601,3,23,1996,7,RM,M,11.0
23601,23602,3,23,1996,21,RM,F,12.0
23602,23603,3,24,1996,16,DM,M,42.0
23603,23604,3,24,1996,3,PE,M,20.0
23604,23605,3,24,1996,8,PE,F,24.0
23605,23606,3,24,1996,13,PF,M,9.0
23606,23607,3,24,1996,14,DM,M,49.0
23607,23608,3,24,1996,6,OT,F,30.0
23608,23609,3,24,1996,11,RM,M,12.0
23609,23610,3,24,1996,13,PF,F,9.0
23610,23611,3,24,1996,8,DO,M,48.0
23611,23612,3,24,1996,16,DM,F,31.0
23612,23613,3,24,1996,9,AH,,
23613,23614,3,24,1996,8,PP,M,21.0
23614,23615,3,24,1996,13,PF,F,7.0
23615,23616,3,24,1996,3,PF,F,8.0
23616,23617,3,24,1996,8,PP,F,16.0
23617,23618,3,24,1996,13,PM,F,20.0
23618,23619,3,24,1996,9,DM,F,36.0
23619,23620,3,24,1996,15,RM,F,11.0
23620,23621,3,24,1996,14,DM,M,51.0
23621,23622,3,24,1996,11,DM,M,53.0
23622,23623,3,24,1996,3,PP,M,18.0
23623,23624,3,24,1996,14,DM,F,48.0
23624,23625,3,24,1996,3,PP,M,22.0
23625,23626,3,24,1996,3,DO,F,54.0
23626,23627,3,24,1996,14,DM,M,50.0
23627,23628,3,24,1996,11,DO,F,56.0
23628,23629,3,24,1996,8,DO,F,49.0
23629,23630,3,24,1996,11,PM,F,14.0
23630,23631,3,24,1996,14,DM,F,47.0
23631,23632,3,24,1996,11,DO,M,43.0
23632,23633,3,24,1996,15,RM,M,10.0
23633,23634,3,24,1996,3,PP,F,15.0
23634,23635,3,24,1996,15,DM,M,48.0
23635,23636,3,24,1996,14,PP,F,18.0
23636,23637,3,24,1996,5,DO,F,49.0
23637,23638,3,24,1996,14,DM,M,40.0
23638,23639,3,24,1996,10,RM,M,10.0
23639,23640,3,24,1996,13,PP,M,25.0
23640,23641,3,24,1996,13,DM,F,39.0
23641,23642,3,24,1996,16,DM,F,49.0
23642,23643,3,24,1996,14,PP,M,22.0
23643,23644,3,24,1996,4,,,
23644,23645,4,14,1996,2,DM,F,47.0
23645,23646,4,14,1996,7,PM,M,21.0
23646,23647,4,14,1996,1,DO,M,36.0
23647,23648,4,14,1996,12,PP,F,19.0
23648,23649,4,14,1996,7,PM,F,17.0
23649,23650,4,14,1996,2,DM,F,26.0
23650,23651,4,14,1996,19,PF,F,9.0
23651,23652,4,14,1996,22,PF,F,8.0
23652,23653,4,14,1996,17,DM,M,40.0
23653,23654,4,14,1996,21,PF,F,10.0
23654,23655,4,14,1996,22,DM,F,27.0
23655,23656,4,14,1996,1,PF,M,8.0
23656,23657,4,14,1996,7,RM,M,10.0
23657,23658,4,14,1996,2,PE,M,20.0
23658,23659,4,14,1996,20,PF,M,10.0
23659,23660,4,14,1996,24,PM,M,18.0
23660,23661,4,14,1996,18,PF,F,9.0
23661,23662,4,14,1996,17,DM,M,39.0
23662,23663,4,14,1996,12,DM,F,48.0
23663,23664,4,14,1996,24,RM,M,10.0
23664,23665,4,14,1996,21,PP,F,20.0
23665,23666,4,14,1996,12,PF,F,8.0
23666,23667,4,14,1996,18,PP,F,20.0
23667,23668,4,14,1996,19,PF,M,8.0
23668,23669,4,14,1996,12,RM,F,15.0
23669,23670,4,14,1996,12,DM,F,49.0
23670,23671,4,14,1996,20,RM,M,11.0
23671,23672,4,14,1996,19,PP,M,18.0
23672,23673,4,14,1996,17,DM,M,49.0
23673,23674,4,14,1996,20,PF,F,11.0
23674,23675,4,14,1996,1,PF,M,8.0
23675,23676,4,14,1996,2,PP,F,20.0
23676,23677,4,14,1996,20,AH,,
23677,23678,4,14,1996,22,PF,F,7.0
23678,23679,4,14,1996,1,RM,F,14.0
23679,23680,4,14,1996,2,RM,M,12.0
23680,23681,4,14,1996,1,DO,F,51.0
23681,23682,4,14,1996,12,DO,M,52.0
23682,23683,4,14,1996,19,PP,F,18.0
23683,23684,4,14,1996,17,PF,M,9.0
23684,23685,4,14,1996,18,RM,M,11.0
23685,23686,4,14,1996,17,DM,M,45.0
23686,23687,4,14,1996,2,DM,M,56.0
23687,23688,4,14,1996,18,PF,M,7.0
23688,23689,4,14,1996,22,DM,M,51.0
23689,23690,4,14,1996,18,PF,M,9.0
23690,23691,4,14,1996,17,PF,M,9.0
23691,23692,4,14,1996,18,PP,M,23.0
23692,23693,4,14,1996,12,DM,M,52.0
23693,23694,4,14,1996,21,PF,F,9.0
23694,23695,4,14,1996,20,PP,M,21.0
23695,23696,4,14,1996,20,RM,M,11.0
23696,23697,4,14,1996,7,PP,F,21.0
23697,23698,4,14,1996,12,DM,M,44.0
23698,23699,4,14,1996,23,PL,M,20.0
23699,23700,4,14,1996,12,RM,M,12.0
23700,23701,4,14,1996,17,DM,F,
23701,23702,4,14,1996,21,PF,M,8.0
23702,23703,4,14,1996,2,DM,F,49.0
23703,23704,4,14,1996,18,PF,M,8.0
23704,23705,4,14,1996,17,DM,M,51.0
23705,23706,4,14,1996,22,DM,F,43.0
23706,23707,4,14,1996,21,PP,F,26.0
23707,23708,4,14,1996,12,OT,F,23.0
23708,23709,4,14,1996,7,RM,F,11.0
23709,23710,4,14,1996,12,OL,M,27.0
23710,23711,4,14,1996,19,PP,M,18.0
23711,23712,4,14,1996,17,RM,F,9.0
23712,23713,4,14,1996,23,RM,M,13.0
23713,23714,4,14,1996,7,AH,,
23714,23715,4,14,1996,1,DO,M,38.0
23715,23716,4,14,1996,2,PE,F,25.0
23716,23717,4,14,1996,19,PF,M,8.0
23717,23718,4,14,1996,18,PP,M,20.0
23718,23719,4,14,1996,24,PM,M,17.0
23719,23720,4,14,1996,1,DO,M,37.0
23720,23721,4,14,1996,19,PF,M,9.0
23721,23722,4,14,1996,12,RM,M,11.0
23722,23723,4,14,1996,17,RM,M,10.0
23723,23724,4,14,1996,20,PP,F,25.0
23724,23725,4,14,1996,7,RM,M,9.0
23725,23726,4,14,1996,19,PP,M,21.0
23726,23727,4,14,1996,1,PF,F,7.0
23727,23728,4,14,1996,19,PP,M,18.0
23728,23729,4,14,1996,2,PE,F,22.0
23729,23730,4,14,1996,24,PE,M,20.0
23730,23731,4,14,1996,18,PF,M,9.0
23731,23732,4,15,1996,3,PP,M,20.0
23732,23733,4,15,1996,13,PM,M,21.0
23733,23734,4,15,1996,16,DM,F,30.0
23734,23735,4,15,1996,3,PE,F,19.0
23735,23736,4,15,1996,11,PP,M,22.0
23736,23737,4,15,1996,16,RM,M,10.0
23737,23738,4,15,1996,3,SS,,
23738,23739,4,15,1996,11,DM,M,51.0
23739,23740,4,15,1996,14,SS,,
23740,23741,4,15,1996,3,PP,M,20.0
23741,23742,4,15,1996,4,PF,M,8.0
23742,23743,4,15,1996,6,PF,F,8.0
23743,23744,4,15,1996,8,PF,M,8.0
23744,23745,4,15,1996,15,PF,M,7.0
23745,23746,4,15,1996,3,PP,M,25.0
23746,23747,4,15,1996,9,DO,F,46.0
23747,23748,4,15,1996,3,PP,M,22.0
23748,23749,4,15,1996,4,DM,F,49.0
23749,23750,4,15,1996,3,DO,F,41.0
23750,23751,4,15,1996,11,DM,M,49.0
23751,23752,4,15,1996,8,PP,F,17.0
23752,23753,4,15,1996,13,DM,M,49.0
23753,23754,4,15,1996,14,DM,F,19.0
23754,23755,4,15,1996,5,DO,M,50.0
23755,23756,4,15,1996,11,DO,F,22.0
23756,23757,4,15,1996,5,OT,F,25.0
23757,23758,4,15,1996,3,RM,M,12.0
23758,23759,4,15,1996,4,DM,M,50.0
23759,23760,4,15,1996,13,PM,F,22.0
23760,23761,4,15,1996,15,PF,F,7.0
23761,23762,4,15,1996,3,DO,F,46.0
23762,23763,4,15,1996,5,PF,F,8.0
23763,23764,4,15,1996,6,PF,M,9.0
23764,23765,4,15,1996,8,SS,,
23765,23766,4,15,1996,11,DO,F,49.0
23766,23767,4,15,1996,5,DO,F,
23767,23768,4,15,1996,3,PP,F,15.0
23768,23769,4,15,1996,9,DM,F,37.0
23769,23770,4,15,1996,3,DO,M,50.0
23770,23771,4,15,1996,4,DM,M,44.0
23771,23772,4,15,1996,6,DO,M,42.0
23772,23773,4,15,1996,3,PE,M,19.0
23773,23774,4,15,1996,8,DO,M,49.0
23774,23775,4,15,1996,14,DM,M,50.0
23775,23776,4,15,1996,3,RM,M,11.0
23776,23777,4,15,1996,4,PF,M,11.0
23777,23778,4,15,1996,11,DO,M,51.0
23778,23779,4,15,1996,4,DM,F,47.0
23779,23780,4,15,1996,6,DO,M,48.0
23780,23781,4,15,1996,8,DO,M,49.0
23781,23782,4,15,1996,13,PF,F,8.0
23782,23783,4,15,1996,15,RM,M,14.0
23783,23784,4,15,1996,6,PF,M,
23784,23785,4,15,1996,8,PF,M,9.0
23785,23786,4,15,1996,15,PF,F,12.0
23786,23787,4,15,1996,3,PP,M,23.0
23787,23788,4,15,1996,11,PM,M,17.0
23788,23789,4,15,1996,8,DO,M,30.0
23789,23790,4,15,1996,3,PF,M,7.0
23790,23791,4,15,1996,3,PP,F,24.0
23791,23792,4,15,1996,4,PF,F,8.0
23792,23793,4,15,1996,8,DO,M,29.0
23793,23794,4,15,1996,14,DM,,
23794,23795,4,15,1996,8,PF,F,8.0
23795,23796,4,15,1996,13,PM,F,13.0
23796,23797,4,15,1996,4,PP,F,11.0
23797,23798,4,15,1996,8,PP,M,20.0
23798,23799,4,15,1996,11,RM,F,13.0
