,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
12228,12229,1,31,1987,24,DM,M,36.0,43.0
12229,12230,1,31,1987,22,DM,F,35.0,40.0
12230,12231,1,31,1987,19,RM,F,16.0,12.0
12231,12232,1,31,1987,23,RM,M,14.0,10.0
12232,12233,1,31,1987,20,RM,F,16.0,13.0
12233,12234,2,1,1987,2,DM,M,32.0,45.0
12234,12235,2,1,1987,4,DM,M,34.0,51.0
12235,12236,2,1,1987,5,OL,M,19.0,39.0
12236,12237,2,1,1987,9,OT,M,20.0,26.0
12237,12238,2,1,1987,7,RM,M,15.0,11.0
12238,12239,2,1,1987,9,DO,F,37.0,59.0
12239,12240,2,1,1987,8,DO,M,35.0,54.0
12240,12241,2,1,1987,4,DM,M,34.0,50.0
12241,12242,2,1,1987,13,DO,M,36.0,52.0
12242,12243,2,1,1987,5,OT,F,18.0,16.0
12243,12244,2,1,1987,4,DM,F,34.0,43.0
12244,12245,2,1,1987,5,DM,M,34.0,53.0
12246,12247,2,1,1987,3,PM,F,19.0,10.0
12247,12248,2,1,1987,11,PE,F,21.0,24.0
12248,12249,2,1,1987,2,DM,F,36.0,45.0
12249,12250,2,1,1987,9,DM,M,36.0,54.0
12250,12251,2,1,1987,2,DS,M,51.0,136.0
12251,12252,2,1,1987,5,DM,F,34.0,47.0
12254,12255,2,1,1987,5,OL,M,20.0,28.0
12255,12256,2,1,1987,8,DS,M,54.0,148.0
12256,12257,2,1,1987,13,DM,M,35.0,46.0
12257,12258,2,1,1987,5,OL,F,21.0,31.0
12258,12259,2,1,1987,9,DO,M,34.0,43.0
12261,12262,2,1,1987,7,RM,F,17.0,12.0
12262,12263,2,1,1987,3,RM,F,15.0,9.0
12263,12264,2,1,1987,9,DM,M,35.0,50.0
12264,12265,2,1,1987,10,RM,M,15.0,10.0
12265,12266,2,1,1987,4,DS,M,48.0,87.0
12267,12268,2,1,1987,3,PM,F,20.0,29.0
12268,12269,2,1,1987,9,DO,M,35.0,41.0
12270,12271,2,1,1987,11,DS,F,50.0,117.0
12272,12273,2,1,1987,11,DM,F,36.0,46.0
12273,12274,2,1,1987,9,DS,F,52.0,148.0
12274,12275,2,1,1987,2,DO,M,35.0,51.0
12275,12276,2,1,1987,1,DM,M,34.0,37.0
12278,12279,2,1,1987,1,DM,M,35.0,44.0
12279,12280,2,1,1987,2,PE,M,20.0,23.0
12280,12281,2,1,1987,11,DM,M,35.0,46.0
12282,12283,2,1,1987,1,DS,M,48.0,126.0
12284,12285,2,1,1987,11,DM,M,36.0,47.0
12285,12286,2,1,1987,9,DM,F,35.0,37.0
12287,12288,2,1,1987,2,PE,F,21.0,22.0
12288,12289,2,1,1987,5,DO,F,34.0,39.0
12289,12290,2,1,1987,11,DM,M,37.0,48.0
12290,12291,2,1,1987,9,DO,F,35.0,36.0
12291,12292,2,1,1987,15,RM,F,18.0,13.0
12293,12294,2,1,1987,11,DM,M,36.0,48.0
12294,12295,2,1,1987,13,DM,M,35.0,50.0
12295,12296,2,1,1987,5,DO,M,35.0,59.0
12296,12297,2,1,1987,9,NL,M,32.0,152.0
12297,12298,2,1,1987,11,DM,F,36.0,45.0
12298,12299,2,1,1987,2,NL,M,32.0,253.0
12299,12300,2,1,1987,5,DO,M,37.0,59.0
12300,12301,2,1,1987,9,DO,F,33.0,37.0
12301,12302,2,1,1987,9,DM,M,35.0,40.0
12302,12303,2,1,1987,1,DS,F,47.0,136.0
12303,12304,2,1,1987,3,PM,M,20.0,24.0
12304,12305,2,1,1987,4,DO,F,34.0,39.0
12305,12306,2,1,1987,7,PE,F,20.0,21.0
12306,12307,2,1,1987,1,DM,M,39.0,54.0
12307,12308,2,1,1987,3,PM,F,17.0,9.0
12308,12309,2,1,1987,8,DM,F,36.0,46.0
12309,12310,2,1,1987,7,PE,F,19.0,19.0
12310,12311,2,1,1987,2,OL,M,18.0,32.0
12311,12312,2,1,1987,3,PM,M,20.0,19.0
12312,12313,2,1,1987,11,PE,M,19.0,20.0
12313,12314,2,1,1987,8,DM,M,36.0,46.0
12314,12315,2,1,1987,3,PM,F,18.0,8.0
12315,12316,3,1,1987,6,DM,F,35.0,41.0
12316,12317,3,1,1987,20,DM,M,36.0,45.0
12317,12318,3,1,1987,6,DM,M,36.0,41.0
12318,12319,3,1,1987,16,DO,M,36.0,50.0
12319,12320,3,1,1987,16,RM,M,17.0,11.0
12320,12321,3,1,1987,12,OL,M,22.0,29.0
12321,12322,3,1,1987,20,DO,M,36.0,52.0
12322,12323,3,1,1987,14,DM,M,36.0,46.0
12323,12324,3,1,1987,18,RM,F,15.0,12.0
12324,12325,3,1,1987,24,RM,F,12.0,13.0
12325,12326,3,1,1987,6,DM,M,36.0,49.0
12326,12327,3,1,1987,12,RM,M,16.0,11.0
12327,12328,3,1,1987,23,RM,F,16.0,14.0
12328,12329,3,1,1987,20,RM,F,11.0,10.0
12329,12330,3,1,1987,6,DO,F,35.0,42.0
12330,12331,3,1,1987,23,RM,F,17.0,10.0
12331,12332,3,1,1987,19,RM,F,15.0,9.0
12332,12333,3,1,1987,12,OL,M,19.0,28.0
12333,12334,3,1,1987,21,RM,M,16.0,11.0
12334,12335,3,1,1987,14,DM,F,36.0,46.0
12335,12336,3,1,1987,19,PM,F,20.0,30.0
12336,12337,3,1,1987,12,RM,F,15.0,11.0
12337,12338,3,1,1987,21,PM,M,21.0,25.0
12338,12339,3,1,1987,17,DM,M,35.0,31.0
12339,12340,3,1,1987,21,RM,M,11.0,9.0
12340,12341,3,1,1987,14,DM,F,36.0,46.0
12341,12342,3,1,1987,18,PE,M,18.0,26.0
12342,12343,3,1,1987,20,DO,F,34.0,50.0
12343,12344,3,1,1987,12,OL,F,22.0,25.0
12345,12346,3,1,1987,6,OL,F,19.0,31.0
12346,12347,3,1,1987,24,DM,M,36.0,46.0
12347,12348,3,1,1987,12,OL,M,22.0,27.0
12348,12349,3,1,1987,12,DO,F,36.0,54.0
12349,12350,3,1,1987,20,DO,M,33.0,55.0
12350,12351,3,1,1987,17,DM,M,35.0,47.0
12351,12352,3,1,1987,12,DO,M,36.0,57.0
12352,12353,3,1,1987,6,DO,M,35.0,58.0
12354,12355,3,1,1987,21,RM,M,16.0,10.0
12355,12356,3,1,1987,14,DM,M,36.0,46.0
12356,12357,3,1,1987,22,DM,F,36.0,44.0
12357,12358,3,1,1987,12,DM,F,36.0,46.0
12358,12359,3,1,1987,12,DM,M,35.0,42.0
12359,12360,3,1,1987,20,DO,M,37.0,58.0
12360,12361,3,1,1987,23,RM,M,16.0,11.0
12361,12362,3,1,1987,19,RM,M,13.0,9.0
12362,12363,3,1,1987,24,DM,M,36.0,32.0
12363,12364,3,1,1987,16,RM,F,17.0,10.0
12364,12365,3,1,1987,19,RM,F,12.0,14.0
12365,12366,3,1,1987,24,DM,F,35.0,40.0
12366,12367,3,1,1987,6,DO,F,35.0,41.0
12369,12370,3,1,1987,24,DM,M,36.0,48.0
12370,12371,3,1,1987,18,NL,F,32.0,115.0
12371,12372,3,1,1987,23,PM,F,19.0,31.0
12372,12373,3,1,1987,16,DO,M,37.0,52.0
12374,12375,3,1,1987,16,DO,F,34.0,46.0
12375,12376,3,1,1987,24,DO,M,35.0,39.0
12376,12377,3,1,1987,23,PM,M,22.0,27.0
12377,12378,3,1,1987,12,DM,M,36.0,52.0
12378,12379,3,1,1987,17,DO,F,37.0,56.0
12379,12380,3,1,1987,6,DO,M,34.0,54.0
12380,12381,3,1,1987,18,NL,M,34.0,204.0
12382,12383,3,1,1987,20,DM,M,36.0,41.0
12383,12384,3,1,1987,6,DO,M,36.0,53.0
12384,12385,3,1,1987,24,DM,M,37.0,45.0
12385,12386,3,1,1987,20,DM,M,35.0,51.0
12387,12388,3,1,1987,23,RM,M,16.0,9.0
12388,12389,3,2,1987,2,DM,M,35.0,47.0
12389,12390,3,2,1987,3,NL,F,33.0,176.0
12390,12391,3,2,1987,9,DM,M,38.0,52.0
12391,12392,3,2,1987,7,RM,M,15.0,9.0
12392,12393,3,2,1987,9,DO,M,37.0,46.0
12393,12394,3,2,1987,2,DM,F,34.0,38.0
12394,12395,3,2,1987,4,DM,M,37.0,48.0
12395,12396,3,2,1987,11,DS,F,47.0,115.0
12396,12397,3,2,1987,8,DO,M,34.0,57.0
12397,12398,3,2,1987,1,DM,M,35.0,42.0
12398,12399,3,2,1987,4,DM,M,37.0,49.0
12399,12400,3,2,1987,9,DO,F,36.0,57.0
12400,12401,3,2,1987,7,RM,M,16.0,10.0
12401,12402,3,2,1987,9,DO,M,36.0,55.0
12402,12403,3,2,1987,15,RM,M,16.0,10.0
12403,12404,3,2,1987,2,DS,M,50.0,131.0
12405,12406,3,2,1987,3,RM,F,16.0,9.0
12406,12407,3,2,1987,2,DM,F,37.0,42.0
12407,12408,3,2,1987,3,RM,M,16.0,10.0
12408,12409,3,2,1987,9,DM,F,37.0,45.0
12409,12410,3,2,1987,9,DS,M,50.0,129.0
12410,12411,3,2,1987,8,DS,M,52.0,167.0
12411,12412,3,2,1987,7,PM,F,20.0,31.0
12412,12413,3,2,1987,4,DO,F,36.0,62.0
12413,12414,3,2,1987,5,OL,F,22.0,28.0
12414,12415,3,2,1987,13,DM,M,37.0,50.0
12415,12416,3,2,1987,5,DO,F,35.0,48.0
12416,12417,3,2,1987,11,PE,M,19.0,25.0
12418,12419,3,2,1987,2,DM,M,35.0,49.0
12419,12420,3,2,1987,2,OL,M,22.0,33.0
12420,12421,3,2,1987,4,DS,F,46.0,127.0
12421,12422,3,2,1987,3,RM,M,17.0,11.0
12422,12423,3,2,1987,4,OL,M,22.0,39.0
12423,12424,3,2,1987,11,DM,M,37.0,45.0
12424,12425,3,2,1987,9,DM,M,36.0,48.0
12425,12426,3,2,1987,5,DO,F,34.0,48.0
12426,12427,3,2,1987,9,DO,F,36.0,39.0
12427,12428,3,2,1987,4,DS,M,50.0,144.0
12428,12429,3,2,1987,3,PM,M,20.0,24.0
12429,12430,3,2,1987,9,DM,F,36.0,40.0
12430,12431,3,2,1987,7,RM,M,15.0,11.0
12431,12432,3,2,1987,1,DS,F,49.0,178.0
12432,12433,3,2,1987,2,DO,M,36.0,57.0
12433,12434,3,2,1987,1,DM,M,36.0,40.0
12434,12435,3,2,1987,5,DM,M,36.0,49.0
12435,12436,3,2,1987,3,RM,F,15.0,10.0
12437,12438,3,2,1987,1,DS,M,50.0,128.0
12438,12439,3,2,1987,2,DM,M,36.0,40.0
12439,12440,3,2,1987,10,RM,F,17.0,17.0
12440,12441,3,2,1987,1,NL,F,31.0,170.0
12441,12442,3,2,1987,4,DM,F,35.0,46.0
12442,12443,3,2,1987,5,DM,F,36.0,42.0
12444,12445,3,2,1987,8,DS,F,50.0,128.0
12445,12446,3,2,1987,2,DO,M,36.0,52.0
12446,12447,3,2,1987,2,OL,M,21.0,27.0
12447,12448,3,2,1987,1,DS,F,49.0,129.0
12448,12449,3,2,1987,1,DM,M,37.0,55.0
12449,12450,3,2,1987,15,RM,F,16.0,9.0
12450,12451,3,2,1987,7,RM,F,16.0,12.0
12451,12452,3,2,1987,3,PM,F,20.0,27.0
12452,12453,3,2,1987,7,PE,F,22.0,38.0
12453,12454,3,2,1987,2,PM,M,25.0,27.0
12454,12455,3,2,1987,5,DO,F,37.0,51.0
12455,12456,3,2,1987,13,DM,M,35.0,46.0
12456,12457,3,2,1987,9,DM,M,36.0,47.0
12457,12458,3,2,1987,2,NL,M,33.0,259.0
12458,12459,3,2,1987,2,PE,F,22.0,27.0
12459,12460,3,2,1987,5,DO,M,37.0,57.0
12460,12461,3,2,1987,9,DM,M,36.0,43.0
12461,12462,3,2,1987,10,RM,M,17.0,12.0
12462,12463,3,2,1987,4,RM,F,15.0,11.0
12463,12464,3,2,1987,2,OL,F,21.0,30.0
12464,12465,3,2,1987,10,RM,F,17.0,12.0
12465,12466,3,2,1987,4,DO,F,34.0,43.0
12466,12467,3,2,1987,8,DM,M,37.0,46.0
12467,12468,3,2,1987,11,DM,F,37.0,49.0
12468,12469,4,4,1987,16,RM,F,12.0,12.0
12469,12470,4,4,1987,21,RM,F,15.0,11.0
12470,12471,4,4,1987,19,PM,M,21.0,26.0
12471,12472,4,4,1987,6,DM,M,34.0,52.0
12472,12473,4,4,1987,12,OT,M,22.0,28.0
12473,12474,4,4,1987,17,DM,M,34.0,49.0
12474,12475,4,4,1987,20,DM,F,35.0,46.0
12475,12476,4,4,1987,23,PE,M,19.0,27.0
12476,12477,4,4,1987,12,NL,M,33.0,196.0
12478,12479,4,4,1987,18,DM,F,35.0,52.0
12479,12480,4,4,1987,6,DO,M,36.0,58.0
12481,12482,4,4,1987,6,DO,M,36.0,56.0
12482,12483,4,4,1987,17,NL,F,32.0,162.0
12483,12484,4,4,1987,20,DO,F,36.0,66.0
12484,12485,4,4,1987,20,DO,M,35.0,57.0
12485,12486,4,4,1987,22,DM,F,36.0,41.0
12486,12487,4,4,1987,14,RM,M,14.0,12.0
12487,12488,4,4,1987,24,DM,M,36.0,46.0
12488,12489,4,4,1987,12,OT,F,21.0,25.0
12489,12490,4,4,1987,14,DM,F,36.0,46.0
12490,12491,4,4,1987,16,DO,F,34.0,47.0
12491,12492,4,4,1987,6,DO,F,37.0,52.0
12492,12493,4,4,1987,19,RM,M,15.0,11.0
12493,12494,4,4,1987,18,DM,M,37.0,47.0
12494,12495,4,4,1987,6,PM,F,21.0,24.0
12495,12496,4,4,1987,20,DM,M,34.0,47.0
12496,12497,4,4,1987,14,DM,M,45.0,50.0
12497,12498,4,4,1987,19,PM,F,19.0,33.0
12498,12499,4,4,1987,6,DO,M,36.0,57.0
12499,12500,4,4,1987,12,DM,F,37.0,51.0
12500,12501,4,4,1987,23,PM,F,18.0,11.0
12501,12502,4,4,1987,20,DM,M,35.0,46.0
12502,12503,4,4,1987,17,DO,M,36.0,38.0
12503,12504,4,4,1987,20,DO,F,31.0,26.0
12504,12505,4,4,1987,6,OT,F,17.0,11.0
12505,12506,4,4,1987,14,NL,F,34.0,210.0
12507,12508,4,4,1987,16,DO,M,37.0,55.0
12508,12509,4,4,1987,23,PM,M,21.0,11.0
12510,12511,4,4,1987,19,RM,M,12.0,11.0
12511,12512,4,4,1987,6,DO,F,36.0,47.0
12512,12513,4,4,1987,12,DM,M,36.0,49.0
12513,12514,4,4,1987,18,NL,F,33.0,128.0
12514,12515,4,4,1987,20,DM,M,36.0,41.0
12515,12516,4,4,1987,16,DO,M,36.0,55.0
12516,12517,4,4,1987,23,PE,M,18.0,25.0
12517,12518,4,4,1987,16,DO,F,35.0,50.0
12518,12519,4,4,1987,18,DM,F,36.0,47.0
12519,12520,4,4,1987,21,RM,M,15.0,12.0
12520,12521,4,4,1987,16,DO,M,36.0,54.0
12521,12522,4,4,1987,17,DO,M,33.0,37.0
12522,12523,4,4,1987,19,RM,F,15.0,12.0
12523,12524,4,4,1987,6,PE,F,19.0,26.0
12525,12526,4,4,1987,14,PE,M,22.0,24.0
12526,12527,4,4,1987,22,DS,M,51.0,124.0
12527,12528,4,4,1987,12,DM,F,36.0,43.0
12528,12529,4,4,1987,21,RM,M,12.0,10.0
12529,12530,4,4,1987,16,DO,F,34.0,42.0
12530,12531,4,4,1987,20,DM,M,37.0,49.0
12531,12532,4,4,1987,17,DO,F,36.0,62.0
12532,12533,4,6,1987,2,DM,M,36.0,46.0
12533,12534,4,6,1987,1,DM,M,37.0,44.0
12534,12535,4,6,1987,2,DM,F,36.0,42.0
12535,12536,4,6,1987,4,DM,F,34.0,42.0
12537,12538,4,6,1987,7,RM,M,16.0,11.0
12538,12539,4,6,1987,13,DS,F,50.0,135.0
12539,12540,4,6,1987,10,RM,F,15.0,13.0
12540,12541,4,6,1987,9,DO,M,36.0,48.0
12542,12543,4,6,1987,2,DO,F,36.0,56.0
12543,12544,4,6,1987,13,DS,M,45.0,94.0
12544,12545,4,6,1987,2,DM,M,37.0,45.0
12545,12546,4,6,1987,3,RM,M,16.0,13.0
12546,12547,4,6,1987,4,DM,M,37.0,49.0
12547,12548,4,6,1987,11,PP,M,22.0,19.0
12548,12549,4,6,1987,9,DO,F,36.0,36.0
12549,12550,4,6,1987,3,NL,F,32.0,199.0
12550,12551,4,6,1987,9,DM,M,37.0,52.0
12551,12552,4,6,1987,4,RM,F,16.0,9.0
12552,12553,4,6,1987,9,DO,F,34.0,66.0
12553,12554,4,6,1987,4,OL,M,20.0,38.0
12554,12555,4,6,1987,9,DS,F,53.0,144.0
12555,12556,4,6,1987,4,DM,F,33.0,24.0
12556,12557,4,6,1987,2,DS,M,53.0,137.0
12557,12558,4,6,1987,9,DM,M,36.0,49.0
12559,12560,4,6,1987,4,DS,F,50.0,164.0
12560,12561,4,6,1987,8,DS,M,53.0,156.0
12561,12562,4,6,1987,5,DO,F,36.0,46.0
12563,12564,4,6,1987,9,DO,M,33.0,39.0
12564,12565,4,6,1987,15,RM,M,15.0,10.0
12565,12566,4,6,1987,8,DO,M,36.0,57.0
12566,12567,4,6,1987,4,DM,M,37.0,50.0
12567,12568,4,6,1987,13,DM,M,36.0,46.0
12568,12569,4,6,1987,1,DM,M,35.0,42.0
12569,12570,4,6,1987,11,PE,M,19.0,25.0
12570,12571,4,6,1987,2,OL,M,22.0,32.0
12571,12572,4,6,1987,8,DM,M,36.0,48.0
12573,12574,4,6,1987,11,OL,M,22.0,36.0
12575,12576,4,6,1987,1,DS,M,49.0,131.0
12576,12577,4,6,1987,2,PM,M,21.0,25.0
12577,12578,4,6,1987,5,PM,F,21.0,26.0
12578,12579,4,6,1987,11,DM,M,35.0,41.0
12579,12580,4,6,1987,1,NL,M,31.0,99.0
12580,12581,4,6,1987,4,DS,M,50.0,142.0
12581,12582,4,6,1987,8,DS,M,49.0,73.0
12582,12583,4,6,1987,8,DS,F,49.0,125.0
12583,12584,4,6,1987,1,DS,F,49.0,126.0
12584,12585,4,6,1987,10,PE,M,18.0,16.0
12585,12586,4,6,1987,8,DM,F,33.0,21.0
12586,12587,4,6,1987,9,DM,M,35.0,48.0
12587,12588,4,6,1987,13,PE,M,21.0,21.0
12588,12589,4,6,1987,2,PE,M,19.0,22.0
12589,12590,4,6,1987,15,PM,M,21.0,26.0
12590,12591,4,6,1987,9,DM,M,36.0,42.0
12591,12592,4,6,1987,7,PE,F,21.0,27.0
12594,12595,4,6,1987,1,DM,M,35.0,53.0
12595,12596,4,6,1987,2,PM,F,21.0,32.0
12596,12597,4,6,1987,4,PP,M,22.0,19.0
12600,12601,4,6,1987,11,DM,M,37.0,50.0
12601,12602,4,6,1987,2,NL,M,34.0,260.0
12602,12603,4,6,1987,5,DO,M,38.0,59.0
12603,12604,4,6,1987,2,PM,M,21.0,25.0
12604,12605,4,6,1987,9,OL,M,21.0,40.0
12605,12606,4,6,1987,2,DO,M,35.0,52.0
12606,12607,4,6,1987,7,PE,F,21.0,31.0
12607,12608,4,6,1987,8,DM,F,37.0,46.0
12608,12609,4,6,1987,7,RM,M,16.0,10.0
12609,12610,4,6,1987,11,OL,F,19.0,29.0
12610,12611,4,25,1987,6,OL,M,39.0,22.0
12611,12612,4,25,1987,21,PM,M,21.0,27.0
12612,12613,4,25,1987,20,DM,F,36.0,44.0
12613,12614,4,25,1987,16,PM,M,19.0,24.0
12614,12615,4,25,1987,21,PE,F,20.0,11.0
12615,12616,4,25,1987,18,NL,F,33.0,148.0
12616,12617,4,25,1987,24,DM,F,36.0,42.0
12617,12618,4,25,1987,14,OL,F,21.0,42.0
12618,12619,4,25,1987,18,PE,F,21.0,22.0
12619,12620,4,25,1987,6,DO,F,36.0,50.0
12620,12621,4,25,1987,12,DO,F,33.0,55.0
12621,12622,4,25,1987,12,NL,M,34.0,234.0
12622,12623,4,25,1987,21,RM,F,15.0,16.0
12623,12624,4,25,1987,12,DO,M,35.0,59.0
12624,12625,4,25,1987,12,PP,F,22.0,17.0
12625,12626,4,25,1987,17,DM,M,36.0,49.0
12626,12627,4,25,1987,14,DM,F,35.0,46.0
12627,12628,4,25,1987,19,PE,F,19.0,15.0
12628,12629,4,25,1987,14,DM,M,35.0,49.0
12629,12630,4,25,1987,24,DM,M,36.0,46.0
12630,12631,4,25,1987,17,PM,F,20.0,13.0
12631,12632,4,25,1987,19,RM,M,17.0,11.0
12632,12633,4,25,1987,12,OL,F,21.0,27.0
12633,12634,4,25,1987,16,DO,M,36.0,57.0
12634,12635,4,25,1987,19,PE,M,19.0,18.0
12635,12636,4,25,1987,20,PE,M,19.0,18.0
12636,12637,4,25,1987,17,PE,F,21.0,15.0
12639,12640,4,25,1987,14,NL,F,35.0,211.0
12640,12641,4,25,1987,18,DM,F,35.0,45.0
12641,12642,4,25,1987,16,DO,F,35.0,49.0
12642,12643,4,25,1987,6,DO,M,35.0,58.0
12643,12644,4,25,1987,14,DM,F,36.0,45.0
12644,12645,4,25,1987,17,PE,M,21.0,17.0
12645,12646,4,25,1987,12,DM,M,36.0,48.0
12646,12647,4,25,1987,18,DM,M,36.0,48.0
12647,12648,4,25,1987,12,DM,F,36.0,30.0
12649,12650,4,25,1987,22,DO,M,36.0,36.0
12650,12651,4,25,1987,16,DO,M,37.0,53.0
12651,12652,4,25,1987,12,DM,F,37.0,46.0
12652,12653,4,25,1987,24,DM,M,35.0,42.0
12653,12654,4,25,1987,17,DO,M,35.0,44.0
12655,12656,4,25,1987,6,DO,M,34.0,41.0
12656,12657,4,25,1987,21,RM,M,17.0,12.0
12657,12658,4,25,1987,20,DM,M,38.0,50.0
12658,12659,4,25,1987,16,DO,F,34.0,50.0
12659,12660,4,25,1987,19,PE,M,19.0,13.0
12660,12661,4,25,1987,6,DO,F,35.0,50.0
12661,12662,4,25,1987,16,DO,M,36.0,56.0
12662,12663,4,25,1987,14,DM,M,36.0,52.0
12663,12664,4,25,1987,22,DS,M,51.0,126.0
12664,12665,4,25,1987,6,DO,M,36.0,53.0
12665,12666,4,25,1987,12,DM,F,35.0,56.0
12667,12668,4,25,1987,17,NL,F,32.0,171.0
12669,12670,4,25,1987,6,DO,M,37.0,54.0
12670,12671,4,26,1987,1,DM,M,37.0,43.0
12671,12672,4,26,1987,2,PM,F,19.0,24.0
12672,12673,4,26,1987,3,NL,F,29.0,69.0
12673,12674,4,26,1987,4,OL,F,21.0,29.0
12674,12675,4,26,1987,10,PE,F,18.0,30.0
12675,12676,4,26,1987,2,DM,M,36.0,46.0
12676,12677,4,26,1987,3,PM,M,21.0,14.0
12677,12678,4,26,1987,2,NL,M,30.0,79.0
12678,12679,4,26,1987,4,DM,M,36.0,33.0
12679,12680,4,26,1987,11,PP,M,22.0,21.0
12681,12682,4,26,1987,7,PE,F,20.0,31.0
12682,12683,4,26,1987,9,DS,M,47.0,62.0
12683,12684,4,26,1987,5,DO,M,37.0,56.0
12684,12685,4,26,1987,8,DS,M,53.0,157.0
12685,12686,4,26,1987,13,DM,M,37.0,49.0
12686,12687,4,26,1987,5,PP,F,21.0,20.0
12687,12688,4,26,1987,2,DS,M,52.0,134.0
12688,12689,4,26,1987,9,DM,M,36.0,54.0
12689,12690,4,26,1987,1,DS,F,47.0,79.0
12690,12691,4,26,1987,9,NL,F,34.0,117.0
12691,12692,4,26,1987,1,DS,M,46.0,69.0
12692,12693,4,26,1987,3,PP,F,20.0,18.0
12693,12694,4,26,1987,5,DO,F,36.0,49.0
12694,12695,4,26,1987,4,DM,M,37.0,50.0
12696,12697,4,26,1987,8,DM,M,34.0,44.0
12697,12698,4,26,1987,1,DM,M,35.0,46.0
12698,12699,4,26,1987,4,DS,F,46.0,127.0
12699,12700,4,26,1987,3,RM,F,15.0,12.0
12700,12701,4,26,1987,9,DS,F,52.0,150.0
12701,12702,4,26,1987,2,DO,M,34.0,50.0
12702,12703,4,26,1987,1,NL,F,30.0,63.0
12703,12704,4,26,1987,8,DS,F,50.0,136.0
12704,12705,4,26,1987,9,DO,M,36.0,42.0
12705,12706,4,26,1987,8,DO,M,35.0,58.0
12706,12707,4,26,1987,2,DO,F,35.0,53.0
12707,12708,4,26,1987,2,NL,F,28.0,72.0
12708,12709,4,26,1987,11,PE,M,18.0,26.0
12709,12710,4,26,1987,1,DS,M,51.0,137.0
12710,12711,4,26,1987,3,PP,M,19.0,19.0
12711,12712,4,26,1987,9,DM,F,37.0,40.0
12712,12713,4,26,1987,1,DS,F,51.0,152.0
12713,12714,4,26,1987,3,PM,M,21.0,21.0
12714,12715,4,26,1987,11,DS,F,46.0,50.0
12715,12716,4,26,1987,3,PP,F,24.0,17.0
12716,12717,4,26,1987,3,PM,M,20.0,14.0
12717,12718,4,26,1987,9,DM,M,36.0,47.0
